fecha_evento,departamento,provincia,produccion_t,precio_chacra_kg,num_emergencias,total_afectados,hectareas_cultivo_perdidas,ALLSKY_SFC_SW_DWN,PRECTOTCORR,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M,lat,lon,month_sin,month_cos
2025-02,PIURA,SECHURA,-0.21898589850723243,-0.6685339902047134,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,0.19927579802582016,-0.23444809468492075,0.8024328782714931,-0.8036299759276831,1.4937765082718235,1.5536541042006613,1.4126487409887467,1.6842487281630287,-5.55722222222222,-80.8222222222222,0.8660254037844386,0.5000000000000001
2025-03,PIURA,SECHURA,-0.21898589850723243,-0.6685339902047134,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,0.9382203218824158,-0.21322252446963522,0.7498287170362292,-1.0110897541464976,1.593044964438503,1.7825863083333622,1.3970946207708685,1.7016558363123073,-5.55722222222222,-80.8222222222222,1.0,6.123233995736766e-17
2025-04,PIURA,SECHURA,-0.21898589850723243,-0.6685339902047134,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,0.7270933150662464,-0.6624970940265139,0.45081559001473165,-0.9233831812409826,1.344110220512831,1.605456281778133,1.1871139978295069,2.415347270432723,-5.55722222222222,-80.8222222222222,0.8660254037844387,-0.4999999999999998
2025-05,PIURA,SECHURA,-0.21898589850723243,-0.6685339902047134,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,0.489575432398054,-0.6943354493494424,0.33176406721913476,-0.5649668977328683,1.0860122344794652,1.4416945591138655,1.0289804422810744,2.4936792571044766,-5.55722222222222,-80.8222222222222,0.49999999999999994,-0.8660254037844387
2025-06,PIURA,SECHURA,-0.21898589850723243,-0.6685339902047134,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,-1.232429216946335,0.9117326969405022,0.2708539857888299,-0.09101407107037329,0.8111149712486616,1.0891055439897783,0.8060380524914804,2.6068254600747864,-5.55722222222222,-80.8222222222222,1.2246467991473532e-16,-1.0
2025-07,PIURA,SECHURA,-0.21898589850723243,-0.6685339902047134,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,0.07391913772871936,-0.7049482344570851,0.013370459742540017,-0.32714715196983657,0.7591899326383987,1.3247219000679593,0.7645603985771374,2.4762721489551978,-5.55722222222222,-80.8222222222222,-0.4999999999999997,-0.8660254037844388
2025-08,PIURA,SECHURA,-0.21068644135922862,0.7067730216853909,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,-0.011851208790350348,-0.7014106394212042,-0.11398698324809828,-0.3684704411272435,0.6690847185794132,1.157618101430951,0.6751242073243355,2.850524974164684,-5.55722222222222,-80.8222222222222,-0.8660254037844385,-0.5000000000000004
2021-01,PIURA,SULLANA,2.5356039289152363,-0.5224076201913899,0.05543603471271893,-0.090349784360478,-0.013940982885385566,0.3840119289899688,-0.6094331684882999,0.42312918936459254,-0.9107331947642258,1.2753859047051297,1.5670224080916217,1.0562001526623617,1.910541134103649,-4.89055555555555,-80.6877777777778,0.49999999999999994,0.8660254037844387
2021-02,PIURA,SULLANA,2.721511769030522,-0.6685339902047134,0.36064566402993553,-0.06750241895915418,-0.013940982885385566,0.47637999447204366,-0.6448091188471092,0.40098006884448156,-1.250596164773096,1.4662867819487433,1.7642048904832914,1.1780407610357444,1.7538771607601424,-4.89055555555555,-80.6877777777778,0.8660254037844386,0.5000000000000001
2021-03,PIURA,SULLANA,4.056064478429537,-0.6685339902047134,2.191903439933235,5.177599895316186,-0.013940982885385566,0.6545184064731872,-0.3830270861919201,0.4923451909899393,-1.1493962729590406,1.4830860591461816,1.8076518781289133,1.2532190087554909,1.1620354836846758,-4.89055555555555,-80.6877777777778,1.0,6.123233995736766e-17
2021-04,PIURA,SULLANA,3.7904818496934145,-0.8404473666909763,0.05543603471271893,1.365353782638154,-0.013940982885385566,0.4928742918795572,-0.6624970940265139,0.17395158351334455,-1.3197494241793675,1.3303653573512908,1.765875928469661,1.0782351563043566,1.9975766748500408,-4.89055555555555,-80.6877777777778,0.8660254037844387,-0.4999999999999998
2021-05,PIURA,SULLANA,4.163127475638786,-0.6685339902047134,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,-0.07452953893890134,-0.6660346890623948,-0.011547300842585274,-0.9655498028301726,1.0127062976179175,1.353129545836251,0.8928818903746363,2.2151655267160213,-4.89055555555555,-80.6877777777778,0.49999999999999994,-0.8660254037844387
2021-06,PIURA,SULLANA,3.817040112567027,-0.8404473666909763,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,-0.361530313829632,-0.6978730443853233,-0.019853221037626708,-0.7800166678377367,0.9134378414512387,1.1258683796899198,0.7840030488494859,2.1803513104174645,-4.89055555555555,-80.6877777777778,1.2246467991473532e-16,-1.0
2021-07,PIURA,SULLANA,5.784011456643933,-0.6685339902047134,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,0.14649404632177754,-0.6978730443853233,-0.10844970311807066,-0.7471267029981685,0.8477679396794358,1.6255087376145747,0.730859804771734,2.345718837835609,-4.89055555555555,-80.6877777777778,-0.4999999999999997,-0.8660254037844388
2021-08,PIURA,SULLANA,5.037060313323589,-0.6685339902047134,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,0.6380241090656735,-0.6872602592776804,-0.2441130663037504,-0.9082031974688742,0.8050061431768661,1.5336016483642196,0.6945668575966837,2.6155290141494256,-4.89055555555555,-80.6877777777778,-0.8660254037844385,-0.5000000000000004
2021-09,PIURA,SULLANA,5.784011456643933,-0.23015488016474261,0.05543603471271893,-0.07729414698829296,-0.013940982885385566,1.5518081854419117,-0.6766474741700377,-0.3714705092943882,-1.0869896730070394,0.7759892098358366,1.369839925699952,0.6323503767251691,2.711268108970457,-4.89055555555555,-80.6877777777778,-1.0,-1.8369701987210297e-16
2021-10,PIURA,SULLANA,6.455437539917442,-0.6685339902047134,0.05543603471271893,-0.08055805633133922,-0.013940982885385566,1.495727574256366,-0.6200459535959427,-0.293948587474,-1.1207229702783912,0.8416591116076397,1.2963142542996688,0.7697451053164306,2.824414311940767,-4.89055555555555,-80.6877777777778,-0.8660254037844386,0.5000000000000001
2021-11,PIURA,SULLANA,5.625491825117059,-0.5224076201913899,0.05543603471271893,-0.08055805633133922,-0.013940982885385566,1.789326068110103,-0.6377339287753474,-0.25795626662881943,-0.989163110920119,0.8294414554640487,1.192709899144723,0.6427197902037551,2.467568594880559,-4.89055555555555,-80.6877777777778,-0.5000000000000004,0.8660254037844384
2021-12,PIURA,SULLANA,6.455437539917442,-0.6685339902047134,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,0.8491511158818441,-0.6094331684882999,0.0327509401976367,-0.8854332218107115,0.9974342274384282,1.3464453938907708,0.8643660033085252,2.4936792571044766,-4.89055555555555,-80.6877777777778,-2.4492935982947064e-16,1.0
2022-01,PIURA,SULLANA,6.8023548487040015,-0.6943209966776528,0.36064566402993553,-0.06423850961610791,-0.013940982885385566,0.03103396446918392,-0.658959498990633,0.2597794255287742,-1.010246421714714,1.2356785222384583,1.53025957239148,0.9978722018453169,2.2586832970892172,-4.89055555555555,-80.6877777777778,0.49999999999999994,0.8660254037844387
2022-02,PIURA,SULLANA,7.71197535212522,-0.6857253278533396,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,0.08051685669172455,-0.6200459535959427,0.15457110305824737,-1.26914947827234,1.3013484240102613,1.6522453453964956,1.1728560542964517,1.9453553504022059,-4.89055555555555,-80.6877777777778,0.8660254037844386,0.5000000000000001
2022-03,PIURA,SULLANA,8.62325574697604,-0.6857253278533396,0.9710649226643687,-0.05444678158696913,-0.013940982885385566,0.6776104228437059,-0.5316060776989193,0.32622678708910713,-1.2851727944762321,1.4250521924641228,1.7642048904832914,1.205260471417032,1.4144385518492133,-4.89055555555555,-80.6877777777778,1.0,6.123233995736766e-17
2022-04,PIURA,SULLANA,8.706250318456078,-0.5653859643129554,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,0.6116332332136528,-0.6200459535959427,0.11581014214805302,-1.1080729838016343,1.1745902415205016,1.5486409902415508,0.9538021945613274,2.2412761889399393,-4.89055555555555,-80.6877777777778,0.8660254037844387,-0.4999999999999998
2022-05,PIURA,SULLANA,7.661348663522397,-0.6255556460831475,0.05543603471271893,-0.08055805633133922,-0.013940982885385566,0.10360887306224327,-0.6660346890623948,-0.10014378292302872,-1.0338597298046603,0.9867437783127864,1.3046694442315188,0.7943724623280715,2.1977584185667425,-4.89055555555555,-80.6877777777778,0.49999999999999994,-0.8660254037844387
