fecha_evento,departamento,provincia,produccion_t,precio_chacra_kg,num_emergencias,total_afectados,hectareas_cultivo_perdidas,ALLSKY_SFC_SW_DWN,PRECTOTCORR,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M,lat,lon,month_sin,month_cos,nlp_sentiment,nlp_news_count,produccion_t_lag1,produccion_t_lag3,produccion_t_lag6,nlp_sentiment_lag1,nlp_sentiment_lag3,nlp_sentiment_lag6
2024-01,UCAYALI,ATALAYA,-0.1125287616697874,1.1537478005496749,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.486886974126734,0.3032663507689814,1.5195106551100857,-0.0505341143447518,1.4433786766795098,1.613811471709984,1.3426552000082932,-1.3271809816621416,-10.7297222222222,-73.7552777777778,0.4999999999999999,0.8660254037844387,0.597236393979951,0.031466812393308646,-0.14324752898741389,-0.13260610786806903,-0.11936606393107518,1.5351534799263356,-0.7848578196948016,0.27748087325906917
2024-02,UCAYALI,ATALAYA,-0.10095931840547,1.1537478005496749,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.9025432687960688,0.8374432011870026,1.6330248977756543,0.421732047454176,1.2937123889205169,1.2294727348448644,1.2778463657671322,-1.3184774275875024,-10.7297222222222,-73.7552777777778,0.8660254037844386,0.5000000000000001,0.7086369017096656,0.8181371222260241,-0.11028030173925898,-0.14373462591408334,-0.1516593882249364,0.5569109514174109,0.3532770696538085,0.025726633281115522
2024-03,UCAYALI,ATALAYA,-0.0868585407110116,1.1795348070226142,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.3186451405700977,0.4695333174553852,1.716084099726071,0.6418418121497472,1.237205729256407,1.1526049874718418,1.2337763584831427,-1.301070319438224,-10.7297222222222,-73.7552777777778,1.0,6.123233995736766e-17,-0.9747485484282455,-0.5585359199812279,-0.09873928848362658,-0.14663913648914284,-0.1271307966527804,0.6651591000638902,1.481418579486187,-0.5302527303754601
2024-04,UCAYALI,ATALAYA,-0.0981292035180007,1.1451521317253617,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.4044154870891674,0.0733226734367206,1.7659196208963204,0.6199151689233681,1.272331490669232,1.292972178326928,1.3361743165841768,-1.309773873512863,-10.7297222222222,-73.7552777777778,0.8660254037844387,-0.4999999999999998,1.4271407055325347,0.42480196730966635,-0.08467316113691266,-0.11415104348384299,-0.1360821398109308,-0.970590701705131,0.5331579009459791,-0.7724668096805649
2024-05,UCAYALI,ATALAYA,-0.12249640970454,1.7554446182515953,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-1.2192337790203245,-0.276899235115492,1.3035567300390034,-0.1087240521378337,1.3425830134948815,1.53861476232333,1.016018675432842,-1.2923667653635846,-10.7297222222222,-73.7552777777778,0.4999999999999999,-0.8660254037844387,1.0369442181406239,-0.36186834252304906,-0.09591612813917133,-0.10277776331071685,-0.1469448017928856,1.3633310217573205,0.6380883858664119,0.3140514891716561
2024-06,UCAYALI,ATALAYA,-0.126878523078686,2.2539934100617582,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.5297721473862683,-0.5705196230936096,0.5726357528753419,-1.2624028188180692,1.4617051608948968,1.446707673072976,1.0639772127713012,-1.257552549065028,-10.7297222222222,-73.7552777777778,1.2246467991473532e-16,-1.0,0.6119719108754159,0.8181371222260241,-0.12022345591430522,-0.0889160681786214,-0.14977992471486212,0.9841761307310277,-0.9475278307090175,1.3910296273510283
2024-07,UCAYALI,ATALAYA,-0.1315345185387161,2.417311117723708,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.8134740627954969,-0.6766474741700377,-0.1084497031180706,-2.141998545168571,1.475450024056437,1.6956923330421183,0.982318081627438,-1.2314418868411103,-10.7297222222222,-73.7552777777778,-0.4999999999999997,-0.8660254037844388,0.860118015395045,-0.9518710748975856,-0.12459480096378431,-0.09999563379921328,-0.11806795989657473,0.5712294895981621,1.3148622542156585,0.48577438128293393
2024-08,UCAYALI,ATALAYA,-0.1654295015311637,2.6579898448044763,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.2559668104215468,-0.3971774663354438,0.0659746209778034,-2.172358512712788,1.63886117497697,1.7558497005514413,0.9304710142345096,-1.2401454409157495,-10.7297222222222,-73.7552777777778,-0.8660254037844385,-0.5000000000000004,-2.0056453104349705,-1.3452062298139433,-0.1292393550788558,-0.12394968730588346,-0.10696638306164431,0.8123536725620129,0.9473279631186927,0.585946068347846
2024-09,UCAYALI,ATALAYA,-0.1544908170100947,3.1995169807362047,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-1.0476930859821856,-0.0186547974961837,0.7968955981414655,-1.173009581048987,1.605262620582094,1.892874815433788,1.1884101745143298,-1.2749596572143065,-10.7297222222222,-73.7552777777778,-1.0,-1.8369701987210294e-16,0.14986610103363632,-0.5585359199812279,-0.1630510467115692,-0.12825750074305028,-0.09343583855479601,-1.9723156328304872,0.5470375947185232,-0.9277594250774921
2024-10,UCAYALI,ATALAYA,-0.1664835325889602,3.508961058411478,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,0.2421609712853544,-0.2910496152590158,0.9990063228874776,-1.2067428783203389,1.7350752171077513,1.93632180307941,1.365986380335111,-1.309773873512863,-10.7297222222222,-73.7552777777778,-0.8660254037844386,0.5000000000000001,-2.2979979656409943,0.42480196730966635,-0.15213924221305888,-0.13283455252004,-0.10425071756615562,0.12220013224980335,0.7807716378481644,1.2320269494702154
2024-11,UCAYALI,ATALAYA,-0.1685417979616652,3.491769720762852,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.6518299482018665,-0.1035570783573262,1.1955797675034627,-0.6501434733430324,1.5487559609179846,1.886190663488308,1.3400628466386466,-1.3358845357367808,-10.7297222222222,-73.7552777777778,-0.5000000000000004,0.8660254037844384,-0.8539173098854334,-0.5585359199812279,-0.16410248766097044,-0.1661548367575198,-0.1276325178440291,-2.256395430336592,-1.9185512070361972,0.8811610402798884
2024-12,UCAYALI,ATALAYA,-0.1574537232119321,3.276878000155023,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.592450477534818,0.0910106486161252,1.21496024795856,-0.5936402004135177,1.5289022696846484,1.9162693472429693,1.2622922455492531,-1.3271809816621416,-10.7297222222222,-73.7552777777778,-2.4492935982947064e-16,1.0,-1.7309752755035048,-0.16520076506487022,-0.1661556951842107,-0.15540162063974355,-0.13183741925639866,-0.853178688622971,0.11177039801154252,0.49902460443966834
2025-01,UCAYALI,ATALAYA,-0.1491625655210763,3.010412266601316,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.6749219645723852,-0.276899235115492,0.8578056795717703,-1.0895196703023908,1.5594464100436272,1.7190868648512998,1.3945022674012222,-1.3271809816621416,-10.7297222222222,-73.7552777777778,0.4999999999999999,0.8660254037844387,-1.2918568720186503,0.8181371222260241,-0.15509486755901356,-0.16719099642895957,-0.1363051270070413,-1.7054180811412842,-2.193924331483471,0.7221583623990756
2025-02,UCAYALI,ATALAYA,-0.1364062998845944,2.649394175980164,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.8134740627954969,0.4659957224195044,1.3229372104941006,-0.0033074981648589,1.3120388731359038,1.5085360785686686,1.2752540123974858,-1.3271809816621416,-10.7297222222222,-73.7552777777778,0.8660254037844386,0.5000000000000001,-1.128587344816899,0.6214695447678452,-0.14682408402789685,-0.1692143633464168,-0.16882940232544558,-1.2787256433548975,-0.8337143417741566,-1.8547450371226306
2025-03,UCAYALI,ATALAYA,-0.1458012853761347,2.3743327736021422,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-1.2786132496873723,0.3457174911995526,1.425376892899614,0.2969188475501734,1.2341513152205092,1.386550305563653,1.270069305658193,-1.3271809816621416,-10.7297222222222,-73.7552777777778,1.0,6.123233995736766e-17,0.9532464821743832,1.6048074320587395,-0.13409916482136391,-0.15831428995237343,-0.15833307645138664,-1.1200762403121738,-1.6598337151159768,0.08349760624447752
2025-04,UCAYALI,ATALAYA,-0.1683509104472611,2.8041162148178,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-1.0806816807972126,0.0202587478985064,1.314631290299059,0.0658457612414131,1.272331490669232,1.3380902039589209,1.0445345624989526,-1.3358845357367808,-10.7297222222222,-73.7552777777778,0.8660254037844387,-0.4999999999999998,0.0013320907273500309,-0.36186834252304906,-0.14347106367744408,-0.1501637111195521,-0.1698408085363754,0.9028468338643607,-1.2462188406941648,-2.117629464552241
2025-05,UCAYALI,ATALAYA,-0.1825927789132357,3.0791776171958207,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.6881174024983956,0.0697850784008396,1.0737596046428526,-0.1804073088394561,1.2448417643461516,1.2662355705450072,0.8034456991218341,-1.309773873512863,-10.7297222222222,-73.7552777777778,0.4999999999999999,-0.8660254037844387,1.0864555549093862,-0.36186834252304906,-0.16596527674455533,-0.13762373147386,-0.17181583798763997,-0.0221307326121691,-1.092431833694377,-0.81910759519227
2025-06,UCAYALI,ATALAYA,-0.1755631387088764,2.933051247182497,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-1.3841767530954574,0.1865257145849105,1.098677365227977,0.2210189286896323,1.102811511676903,1.12419734170355,1.0367575023900135,-1.309773873512863,-10.7297222222222,-73.7552777777778,1.2246467991473532e-16,-1.0,0.6844706540011032,0.8181371222260241,-0.18017214815536245,-0.1468594224035434,-0.16117616320179567,1.032286419018352,0.8684913024906427,-1.6077608774811014
2025-07,UCAYALI,ATALAYA,-0.1684090066472971,2.872881565412305,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.2460702319770396,-0.549294052878324,0.2819285460488852,-0.9343465028541716,1.1180835818563926,1.393234457509133,0.5753186025929478,-1.2836632112889457,-10.7297222222222,-73.7552777777778,-0.4999999999999997,-0.8660254037844388,0.1675487213081942,-0.36186834252304906,-0.17315978213848968,-0.16902671238229774,-0.15322029859771,0.6416766974474581,-0.028136915215701244,-1.2129042274104163
2025-08,UCAYALI,ATALAYA,-0.1906598512610954,3.044794941898568,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,0.2124712359518305,-0.5457564578424431,0.2763912659188575,-1.6385290833936434,1.4846132661641305,1.657258459355606,1.0419422091293062,-1.301070319438224,-10.7297222222222,-73.7552777777778,-0.8660254037844385,-0.5000000000000004,0.6349593172323411,0.8181371222260241,-0.16602323018271128,-0.18302710605308997,-0.14097989429692956,0.13938237806670487,0.9939637341944407,-1.0660917548337991
2021-07,PIURA,AYABACA,-0.2106864413592286,-0.6685339902047134,0.0554360347127189,-0.090349784360478,-0.0139409828853855,-0.3219440000516009,-0.6554219039547521,-0.4240746705296516,-1.756595623843375,0.969944501115348,1.568693446077991,0.5558759523205993,-0.2740509386307958,-4.64055555555555,-79.7152777777778,-0.4999999999999997,-0.8660254037844388,0.04259153803465178,-1.9352089621884798,-0.1982618999226197,-0.19922220013031747,-0.19871765043268635,1.7648228323455852,-0.6505023839765752,0.46828408671604455
2021-08,PIURA,AYABACA,-0.2106864413592286,-0.4966206137184503,0.6658552933471521,1.1988944061427949,-0.0104374177564437,-0.5198755689417599,-0.5705196230936096,-0.3908509897494853,-1.6587690617564548,0.9180194625050851,1.6121404337236145,0.5960574295501193,-0.0303514245408976,-4.64055555555555,-79.7152777777778,-0.8660254037844385,-0.5000000000000004,1.8326621304957291,-1.541873807272122,-0.2081967750350722,-0.19351108383104323,-0.1772153136648873,0.01796117429393436,1.7284771286374705,-0.01296401833654893
2021-09,PIURA,AYABACA,-0.2106864413592286,-0.4536422695968845,0.0554360347127189,-0.0838219656743854,-0.0139409828853855,-0.0580352415313877,-0.4962301273401099,-0.3825450695544439,-1.7026223482092124,0.9348187397025236,1.6706267632465663,0.5584683056902459,-0.0564620867648152,-4.64055555555555,-79.7152777777778,-1.0,-1.8369701987210294e-16,0.14338247359963177,-0.7552034974394067,-0.2081967750350722,-0.20085394764439587,-0.17880807935139084,1.7573771924915949,1.704048867597793,2.3863863908849163
2021-10,PIURA,AYABACA,-0.1882779070596183,-0.874830041988229,0.3606456640299355,-0.0870858750174317,-0.0139409828853855,-0.1701964639024782,-0.1566210038955402,-0.0696887422078763,-1.1072296513698507,0.8248598344102018,1.5202333444732592,0.6867897974877445,0.1002018865786906,-4.64055555555555,-79.7152777777778,-0.8660254037844386,0.5000000000000001,0.06557894439157703,-0.7552034974394067,-0.2081967750350722,-0.21064443272886593,-0.20110679896244174,0.11589997545027282,0.010726227347422027,-0.6442046495233759
2021-11,PIURA,AYABACA,-0.1808083956264148,-0.7287036719749054,0.9710649226643688,0.1250682322805751,-0.0139409828853855,0.0607236998027078,-0.1849217641825877,-0.2025834653285422,-1.1106029810969855,0.7042104799922382,1.0673820501669666,0.5856880160715333,0.3264942925193104,-4.64055555555555,-79.7152777777778,-0.5000000000000004,0.8660254037844384,0.24712051254370476,0.8181371222260241,-0.18584330603205407,-0.21064443272886593,-0.19553211905967902,0.04029809385590629,1.6968314268360702,1.6268835995409006
2021-12,PIURA,AYABACA,-0.1998971470668236,-0.4536422695968845,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.427507503459685,-0.1495458138237783,0.0742805411728448,-0.6695401192740589,0.708792101046085,1.0874345060034083,0.6284618466706998,0.3264942925193104,-4.64055555555555,-79.7152777777778,-2.4492935982947064e-16,1.0,0.5483144778870075,-0.36186834252304906,-0.17839214969771464,-0.21064443272886593,-0.20269956464894545,0.2167024842427615,0.10566333275162315,1.603563206785048
2022-01,PIURA,AYABACA,-0.1924276356336202,-0.6341513149074607,0.6658552933471521,0.0434704987044186,-0.0139409828853855,-0.7936809059064808,-0.3618015159766344,0.0438255004576924,-0.8710965704703867,0.8065333501948148,1.413286913345574,0.6180924331921138,0.4048262791910634,-4.64055555555555,-79.7152777777778,0.4999999999999999,0.8660254037844387,1.2444202960287698,-0.5585359199812279,-0.19743399366324862,-0.18861584128880832,-0.21225615876796727,0.5093734046573167,0.0323785496325907,-0.01296401833654893
2022-02,PIURA,AYABACA,-0.1907677442040194,-0.6943209966776528,0.9710649226643688,1.681952988913641,-0.0139409828853855,-1.209337200575816,-0.2026097393619924,0.1130415020830392,-0.6197835057988157,0.7118465150819828,1.2394989627630857,0.6854936208029211,0.2829765221461142,-4.64055555555555,-79.7152777777778,0.8660254037844386,0.5000000000000001,1.1548283533043433,-1.3452062298139433,-0.18998283732890928,-0.18127297747545568,-0.21225615876796727,1.1857811483160052,0.2033763769103331,1.5966730907435462
2022-03,PIURA,AYABACA,-0.1824682870560156,-0.5739816331372686,6.464838250374268,8.340328048728013,-0.0061944795727046,-0.6254390723498452,0.3421798961636716,0.4757333505998564,-0.1407706845456176,0.7500266905307055,0.9788170368893522,0.707528624444916,-0.0216478704662583,-4.64055555555555,-79.7152777777778,1.0,6.123233995736766e-17,0.5542086846451935,-0.5585359199812279,-0.18832702481016717,-0.20003807388735667,-0.21225615876796727,1.0987244361770376,0.487077317621133,0.07766750805551438
2022-04,PIURA,AYABACA,-0.1849581242004167,-0.8834257108125421,1.8866938106160187,2.7786265281771847,-0.0138733278346197,-0.87945125242555,-0.0858691031779215,0.3400699874141767,-0.3634104465365405,0.7637715536922457,1.2127623549811646,0.689382150857391,-0.2044225060336821,-4.64055555555555,-79.7152777777778,0.8660254037844387,-0.4999999999999998,-1.568295168977572,1.2114722771423818,-0.18004796221645675,-0.19269521007400414,-0.1907538220001682,0.5151008199296173,1.1427540514361125,0.007706329787956735
2022-05,PIURA,AYABACA,-0.1998971470668236,-0.9693823990556736,0.6658552933471521,0.1707629630832228,-0.0138765495037038,-0.8365660791660157,-0.5386812677706813,-0.1029124229880425,-1.2472228350459609,0.8905297361820048,1.4667601289094163,0.6297580233555228,-0.1957189519590429,-4.64055555555555,-79.7152777777778,0.4999999999999999,-0.8660254037844387,-0.42953442329604397,3.1781480517241705,-0.18253168099456984,-0.19106346255992576,-0.18358637641090175,-1.5473414196257906,1.058365513299045,0.17094907907892457
2022-06,PIURA,AYABACA,-0.1982372556372229,-0.7716820160964711,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.6782208240538878,-0.3228879705819441,-0.2801053871489304,-1.1544562675497436,0.690465616830698,1.2211175449130145,0.4703282911222667,-0.2131260601083212,-4.64055555555555,-79.7152777777778,1.2246467991473532e-16,-1.0,-0.49142359425699655,2.391477741891455,-0.19743399366324862,-0.18290472498953406,-0.2019031818056936,-0.4408047890173353,0.4926291951301506,0.44178364040257573
2022-07,PIURA,AYABACA,-0.2048768213556259,-0.6599383213804002,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.998210193759646,-0.4184030365507294,-0.2884113073439723,-1.280112799885529,0.7714075887819903,1.3882213435500228,0.4936594714490849,-0.2305331682575996,-4.64055555555555,-79.7152777777778,-0.4999999999999997,-0.8660254037844388,0.22649078889005386,-0.16520076506487022,-0.1957781811445066,-0.18535234626065156,-0.19473573621642729,-0.5009426493764905,-1.5066018958670908,1.0677241823267087
2022-08,PIURA,AYABACA,-0.1907677442040194,-0.2301548801647426,0.6658552933471521,0.4677787133004325,-0.013920042036339,-0.5990481964978238,-0.5174556975553956,-0.4739101916999017,-1.679009040119266,0.8630400098589245,1.5603382561461414,0.5325447719937814,-0.160904735660486,-4.64055555555555,-79.7152777777778,-0.8660254037844385,-0.5000000000000004,1.8320727098199103,-0.9518710748975856,-0.20240143121947488,-0.20003807388735667,-0.1931429705299236,0.19665653078970977,-0.43397916112488855,0.9871628255337637
2022-09,PIURA,AYABACA,-0.1783185584820137,-0.1871765360431768,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,0.1794826411368046,-0.6129707635241808,-0.4711415516348874,-1.7743056049108348,0.8905297361820048,1.6171535476827237,0.667347147215396,0.1176089947279691,-4.64055555555555,-79.7152777777778,-1.0,-1.8369701987210294e-16,0.28248575309282054,-0.5585359199812279,-0.18832702481016717,-0.19840632637327837,-0.18517914209740544,1.7568044509643646,-0.4922738749695734,0.4470837296652695
2022-10,PIURA,AYABACA,-0.183298232770816,-0.2989202307592479,0.3606456640299355,-0.0087520507843214,-0.0139409828853855,0.4334948212125094,-0.5351436727348002,-0.5458948333902622,-1.8771921615884588,0.856931181787129,1.7441524346468509,0.4508856408499186,0.3090871843700319,-4.64055555555555,-79.7152777777778,-0.8660254037844386,0.5000000000000001,-0.8132472832539501,-0.36186834252304906,-0.17590843091960154,-0.2049333164295917,-0.18756829062716088,0.25106697587656446,0.18394480562877147,-1.4614784138307537
2022-11,PIURA,AYABACA,-0.1808083956264148,-0.3418985748808136,0.0554360347127189,-0.0772941469882929,-0.0139409828853855,0.5555526220281071,-0.5775948131653714,-0.4517610711797907,-1.7447889697984025,0.8660944238948223,1.393234457509133,0.5221753585151956,0.3526049547432281,-4.64055555555555,-79.7152777777778,-0.5000000000000004,0.8660254037844384,-0.5727636475199629,0.22813438985148748,-0.18087586847582782,-0.19106346255992576,-0.2019031818056936,-0.8136595232440974,1.6962762390851682,-0.4375011682783192
2022-12,PIURA,AYABACA,-0.1799784499116144,0.5004769699018752,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.4637949577562152,-0.4502413918736578,-0.0420023415577376,-0.9604898082394696,0.774462002817888,1.234485848803975,0.5299524186241349,0.4918618199374557,-4.64055555555555,-79.7152777777778,-2.4492935982947064e-16,1.0,-1.7404060063166022,0.42480196730966635,-0.17839214969771464,-0.1788253562043382,-0.20031041611919,-0.5799809801342373,0.23668764196443876,-0.49315210553660366
2023-01,PIURA,AYABACA,-0.1799784499116144,0.4746899634289358,0.9710649226643688,-0.090349784360478,-0.0139409828853855,-0.5330710068677703,-0.2273729046131588,0.0410568603926786,-0.8204966245633594,0.7652987607101943,1.3982475714682436,0.6738280306395121,0.2220516436236398,-4.64055555555555,-79.7152777777778,0.4999999999999999,0.8660254037844387,-1.3372422640566823,-0.36186834252304906,-0.17756424343834357,-0.18372059874657326,-0.20668147886520452,-1.714581945576965,-0.795406386961935,0.1523987666594964
2023-02,PIURA,AYABACA,-0.179148504196814,0.3629462687128649,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-1.4303607858364944,-0.273361640079611,0.4978824711199674,-0.4291903762156768,0.9012201853076472,1.1542760254582116,0.8643660033085252,0.1176089947279691,-4.64055555555555,-79.7152777777778,0.8660254037844386,0.5000000000000001,-0.13541350606256433,-1.1485386523557646,-0.17756424343834357,-0.18127297747545568,-0.1931429705299236,-1.3228267409516115,-0.5688897845940165,1.5961430818172766
2023-03,PIURA,AYABACA,-0.1866180156300175,-0.7458950096235316,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.6749219645723852,0.5933491437112179,0.7498287170362292,0.1324690233523325,0.8294414554640487,1.481799470786748,0.7477101016744356,0.0653876702801337,-4.64055555555555,-79.7152777777778,1.0,6.123233995736766e-17,-1.3578719877103331,1.4081398546005606,-0.1767363371789725,-0.1804571037184165,-0.18119722788114637,-0.15500676692954057,-1.6687167191304049,0.20274961465508715
2023-04,PIURA,AYABACA,-0.1965773642076221,0.0878848663348439,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-1.123566854056747,0.7737664905411455,1.0433045639276997,0.6831651013071529,0.7469722764948078,1.047329594330526,0.8980665971139291,-0.3697900334518273,-4.64055555555555,-79.7152777777778,0.8660254037844387,-0.4999999999999998,0.35734217892178227,-0.9518710748975856,-0.18418749351331196,-0.1804571037184165,-0.18597552494065728,-1.3428726944046632,-1.2889682975136005,-0.7825369792796829
2023-05,PIURA,AYABACA,-0.2032169299260251,-0.1699851983945504,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-1.044394226500683,-0.5103805074836337,0.6806127154108824,-0.2951005195620526,1.0035430555102245,1.5870748639280623,0.8241845260790056,-0.2305331682575996,-4.64055555555555,-79.7152777777778,0.4999999999999999,-0.8660254037844387,-0.09533290010689979,1.0148046996842028,-0.19412236862576446,-0.1796412299613773,-0.18358637641090175,0.32380514983478076,-0.1569404734249098,-0.5662933373617776
2023-06,PIURA,AYABACA,-0.2081966042148274,0.7669427034555829,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.8827501119070525,-0.605895573452419,0.1573397431232611,-1.1097596486652022,1.0799034064076698,1.6221666616418342,0.8410348229817073,-0.2914580467800742,-4.64055555555555,-79.7152777777778,1.2246467991473532e-16,-1.0,0.24712051254370476,-0.16520076506487022,-0.20074561870073276,-0.18698409377472994,-0.18278999356764994,-0.1160603430778972,-1.3083998687951621,-1.6162410203014115
2023-07,PIURA,AYABACA,-0.2123463327888294,1.2654914952657457,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.8464626576105234,-0.6766474741700377,0.0161390998075538,-1.4470926213787214,1.154736550287166,1.7190868648512998,0.8384424696120609,-0.0825727489887329,-4.64055555555555,-79.7152777777778,-0.4999999999999997,-0.8660254037844388,0.36559406838324265,-0.9518710748975856,-0.20571305625695904,-0.1967745788592,-0.18278999356764994,0.2167024842427615,0.3071964863289624,-1.2537149147331583
2023-08,PIURA,AYABACA,-0.2189858985072324,1.2654914952657457,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.3186451405700977,-0.6412715238112283,-0.0779946624029177,-1.551665842919912,1.1532093432692174,2.019873702397914,0.7943724623280715,-0.0390549786155368,-4.64055555555555,-79.7152777777778,-0.8660254037844385,-0.5000000000000004,0.08561924736940932,0.6214695447678452,-0.2098525875538143,-0.20330156891551335,-0.1819936107243981,0.33182353121600144,-0.11918770636359005,-0.1730267140699005
2023-09,PIURA,AYABACA,-0.218155952792432,6.208001069245808,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,0.1728849221737982,-0.6377339287753474,-0.0835319425329458,-1.7102123400952662,1.221933659076918,2.046610310179835,0.8902895370049899,0.1002018865786906,-4.64055555555555,-79.7152777777778,-1.0,-1.8369701987210294e-16,-0.5326830415642984,1.6048074320587395,-0.2164758376287826,-0.20819681145774838,-0.18916105631366453,0.059771305781727964,0.2033763769103331,-1.2722652271525865
2023-10,PIURA,AYABACA,-0.2140062242184301,-0.8146603602180369,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.2823576862735686,-0.5209932925912765,0.1047355818879977,-1.364446043063909,1.102811511676903,1.851098865774536,0.8902895370049899,0.2916800762207535,-4.64055555555555,-79.7152777777778,-0.8660254037844386,0.5000000000000001,-0.8020482904133969,-0.36186834252304906,-0.21564793136941154,-0.2122761802429443,-0.19871765043268635,-0.5410345562825939,0.3149691148415871,0.2700607482912979
2023-11,PIURA,AYABACA,-0.2032169299260251,1.1967261446712405,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.1372078690874511,-0.5139181025195146,0.0687432610428172,-1.3180627593158003,1.0508864730666403,1.7190868648512998,0.6906783275422139,0.3613085088178671,-4.64055555555555,-79.7152777777778,-0.5000000000000004,0.8660254037844384,0.40626409501472577,-0.16520076506487022,-0.21150840007255636,-0.21880317029925764,-0.20508871317870087,-0.8027774342267265,0.051254933163250575,-0.13698610708358294
2023-12,PIURA,AYABACA,-0.0471871355435533,0.4918813010775621,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.8959455498330635,0.0697850784008396,0.4148232691695511,-0.7454400381346012,1.0081246765640708,1.7408103586741102,0.8384424696120609,0.3351978465939496,-4.64055555555555,-79.7152777777778,-2.4492935982947064e-16,1.0,1.6039669082781138,-0.5585359199812279,-0.20074561870073276,-0.21798729654221846,-0.20986701023821178,0.3713426965948749,-0.5311370175326967,0.17094907907892457
2024-01,PIURA,AYABACA,-0.1110929555831827,-0.6943209966776528,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-1.1433600109457631,-0.3582639209407535,0.6224712740455914,-0.5708702247553543,1.0814306134256184,1.834388485910835,0.8643660033085252,0.2655694139968358,-4.64055555555555,-79.7152777777778,0.4999999999999999,0.8660254037844387,0.597236393979951,0.031466812393308646,-0.045099241938976804,-0.2139079277570226,-0.21384892445447093,1.5351534799263356,-0.7848578196948016,0.27748087325906917
2024-02,PIURA,AYABACA,0.0026096073444696,-0.7974690225694107,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.7738877490174647,0.596886738747099,0.9768572023673668,-0.0210174792323181,1.0478320590307426,1.709060636933079,0.9369518976586256,0.1698303191758044,-4.64055555555555,-79.7152777777778,0.8660254037844386,0.5000000000000001,0.7086369017096656,0.8181371222260241,-0.10884802391054706,-0.20330156891551335,-0.22021998720048544,0.5569109514174109,0.3532770696538085,0.025726633281115522
2024-03,PIURA,AYABACA,0.0001197702000684,-0.7544906784478448,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-0.7903820464249782,-0.4750045571248243,0.6003221535254805,-0.7395367111121146,1.1455733081794728,1.851098865774536,0.9058436572228682,0.039277008056216,-4.64055555555555,-79.7152777777778,1.0,6.123233995736766e-17,-0.9747485484282455,-0.5585359199812279,0.004575133623285721,-0.04991730259214893,-0.2194236043572336,0.6651591000638902,1.481418579486187,-0.5302527303754601
2024-04,PIURA,AYABACA,-0.0944940412871751,-0.6857253278533396,-0.2497735946044977,-0.090349784360478,-0.0139409828853855,-1.0806816807972126,-0.4573165819454197,0.4314351095596345,-0.8626632461525492,1.0661585432461296,1.759191776524181,0.9421366043979184,0.0479805621308552,-4.64055555555555,-79.7152777777778,0.8660254037844387,-0.4999999999999998,1.4271407055325347,0.42480196730966635,0.0020914148451725407,-0.11273958188416519,-0.2154416901409745,-0.970590701705131,0.5331579009459791,-0.7724668096805649
