fecha_evento,departamento,provincia,produccion_t,precio_chacra_kg,ALLSKY_SFC_SW_DWN,PRECTOTCORR,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M,lat,lon,num_emergencias,total_afectados,hectareas_cultivo_perdidas,sentiment_score,month_sin,month_cos,day_sin,day_cos
2025-05,ANCASH,SANTA,14.0,2.35,15.53,0.64,12.94,89.21,19.9,22.96,17.54,3.14,-9.04166666666667,-78.6077777777778,0.0,0.0,0.0,0.5,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
2025-06,ANCASH,SANTA,12.0,2.3,11.95,1.41,12.76,88.9,19.75,22.96,17.73,3.92,-9.04166666666667,-78.6077777777778,0.0,0.0,0.0,0.5,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
2025-07,ANCASH,SANTA,11.0,2.35,14.21,0.0,12.08,89.67,18.75,22.2,16.49,3.67,-9.04166666666667,-78.6077777777778,0.0,0.0,0.0,0.5,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945
2025-08,ANCASH,SANTA,10.0,3.0,15.34,0.0,11.49,88.33,18.2,21.23,15.66,3.92,-9.04166666666667,-78.6077777777778,0.0,0.0,0.0,0.5,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945
2021-01,APURIMAC,ABANCAY,26.0,0.95,17.71,4.32,10.24,84.95,11.36,18.06,2.11,1.28,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
2021-02,APURIMAC,ABANCAY,5.0,0.9,18.2,3.55,10.17,82.95,11.72,19.07,4.89,1.18,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2021-03,APURIMAC,ABANCAY,26.0,0.97,16.69,3.55,10.01,84.94,11.06,18.88,1.66,1.16,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2021-04,APURIMAC,ABANCAY,8.0,0.65,17.03,2.41,10.0,83.99,11.32,18.02,4.76,1.08,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945
2021-05,APURIMAC,ABANCAY,25.0,1.1,17.68,0.07,9.21,79.89,11.01,18.65,2.22,1.05,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
2021-06,APURIMAC,ABANCAY,8.0,0.85,17.11,0.06,8.69,75.85,11.17,19.64,3.5,1.11,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
2021-07,APURIMAC,ABANCAY,25.0,1.07,19.05,0.0,7.62,67.8,11.39,21.2,3.93,1.32,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945
2021-08,APURIMAC,ABANCAY,7.0,0.85,19.5,0.02,7.92,66.18,12.23,22.82,4.35,1.53,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945
2021-09,APURIMAC,ABANCAY,21.0,1.13,18.19,0.38,8.57,67.34,13.0,22.99,4.16,1.73,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945
2021-10,APURIMAC,ABANCAY,6.0,1.2,20.44,1.41,9.13,68.5,13.62,26.74,3.86,1.63,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2021-11,APURIMAC,ABANCAY,5.0,1.0,18.0,2.31,9.26,71.65,12.94,24.18,4.0,1.5,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945
2022-01,APURIMAC,ABANCAY,24.0,1.25,17.88,4.48,9.67,76.11,12.61,24.56,3.27,1.45,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
2022-02,APURIMAC,ABANCAY,5.0,1.0,16.75,13.63,10.15,83.97,11.51,18.44,2.76,1.25,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2022-03,APURIMAC,ABANCAY,28.0,1.23,17.73,3.94,10.3,85.45,11.41,18.36,2.36,1.19,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2022-04,APURIMAC,ABANCAY,2.0,1.0,18.2,1.59,10.33,84.67,11.67,18.25,3.82,1.07,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945
2022-05,APURIMAC,ABANCAY,20.0,1.23,17.59,0.11,9.44,82.29,10.86,17.9,3.92,1.04,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
2022-06,APURIMAC,ABANCAY,3.0,1.0,18.03,0.03,7.98,73.65,10.47,20.55,1.64,1.17,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
2022-07,APURIMAC,ABANCAY,19.0,1.1,18.55,0.08,8.48,71.42,12.0,22.09,5.68,1.23,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945
2022-08,APURIMAC,ABANCAY,2.0,0.8,18.83,0.11,7.83,66.29,12.02,22.46,2.35,1.47,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945
2022-09,APURIMAC,ABANCAY,23.0,1.2,20.69,0.19,8.53,66.57,13.24,24.09,3.36,1.69,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945
2022-10,APURIMAC,ABANCAY,2.0,1.0,22.62,0.01,8.55,62.27,14.58,26.89,7.09,1.94,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2022-11,APURIMAC,ABANCAY,6.0,1.0,22.88,0.49,8.34,61.95,14.14,26.51,3.7,1.92,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945
2022-12,APURIMAC,ABANCAY,5.0,1.0,18.42,2.31,8.95,70.27,12.77,24.11,3.12,1.61,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945
2023-01,APURIMAC,ABANCAY,24.0,1.33,18.47,2.14,9.4,73.67,12.68,22.12,5.07,1.59,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
2023-02,APURIMAC,ABANCAY,8.0,0.9,17.27,3.85,9.88,80.08,11.97,20.21,4.58,1.39,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2023-03,APURIMAC,ABANCAY,28.0,1.23,16.63,1.32,9.77,78.38,12.18,20.88,4.82,1.44,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2023-04,APURIMAC,ABANCAY,2.0,0.8,17.51,0.91,9.59,75.34,12.69,21.94,3.85,1.29,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945
2023-05,APURIMAC,ABANCAY,29.0,1.9,15.93,0.67,9.03,73.49,12.33,22.4,3.73,1.22,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
2023-06,APURIMAC,ABANCAY,2.0,1.0,19.1,0.0,8.09,68.32,12.18,22.55,4.37,1.28,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
2023-07,APURIMAC,ABANCAY,38.0,1.57,19.13,0.0,8.28,66.67,13.02,23.06,6.7,1.42,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945
2023-08,APURIMAC,ABANCAY,5.0,1.0,19.51,0.08,8.52,66.42,13.34,24.77,4.74,1.65,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945
2023-09,APURIMAC,ABANCAY,26.0,3.57,18.75,0.59,8.74,67.11,13.26,24.49,3.47,1.63,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945
2023-10,APURIMAC,ABANCAY,5.0,1.0,19.29,0.68,9.7,69.02,14.38,24.44,3.45,1.82,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2023-11,APURIMAC,ABANCAY,17.0,2.0,18.44,1.58,9.86,70.79,14.13,24.89,5.66,1.79,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945
2023-12,APURIMAC,ABANCAY,8.0,1.0,18.55,3.3,10.47,76.29,13.73,22.59,5.48,1.47,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945
2024-01,APURIMAC,ABANCAY,23.0,1.17,17.22,2.31,10.61,77.19,13.69,23.04,4.89,1.49,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
2024-02,APURIMAC,ABANCAY,4.0,1.1,17.09,4.03,10.49,78.4,13.33,21.96,7.24,1.43,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2024-03,APURIMAC,ABANCAY,27.0,0.97,15.89,2.26,10.79,80.25,13.33,21.56,7.15,1.34,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2024-04,APURIMAC,ABANCAY,2.0,1.1,17.51,0.82,10.47,78.3,13.33,22.3,3.92,1.23,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945
2024-05,APURIMAC,ABANCAY,18.0,1.08,17.63,0.38,9.54,72.86,13.3,22.57,4.29,1.18,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
2024-06,APURIMAC,ABANCAY,8.0,0.9,17.11,0.46,8.67,69.99,12.71,22.35,3.79,1.28,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
2024-07,APURIMAC,ABANCAY,19.0,1.1,19.23,0.04,7.76,66.61,11.93,21.77,2.04,1.42,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945
2024-08,APURIMAC,ABANCAY,4.0,0.9,19.98,0.01,7.82,64.22,12.66,24.62,2.25,1.6,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945
2024-09,APURIMAC,ABANCAY,20.0,1.0,18.18,0.38,8.71,66.42,13.65,24.24,2.66,1.73,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945
2024-10,APURIMAC,ABANCAY,4.0,0.9,19.66,0.53,9.3,67.29,14.22,24.35,5.45,1.8,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2024-11,APURIMAC,ABANCAY,14.0,1.05,18.38,4.43,9.54,72.75,13.14,25.25,4.35,1.56,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945
2025-01,APURIMAC,ABANCAY,25.0,1.02,16.91,3.9,10.43,81.89,12.42,20.62,7.31,1.46,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
2025-02,APURIMAC,ABANCAY,5.0,0.8,16.7,7.61,10.4,83.73,11.95,19.93,5.54,1.25,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2025-03,APURIMAC,ABANCAY,6.0,1.0,15.35,4.46,10.58,86.04,11.74,18.95,4.9,1.18,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2025-04,APURIMAC,ABANCAY,21.0,1.27,16.35,2.28,10.52,85.21,11.83,18.29,5.77,1.16,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945
2025-06,APURIMAC,ABANCAY,5.0,1.1,16.02,5.16,9.19,82.69,10.37,18.24,1.63,1.09,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
2025-07,APURIMAC,ABANCAY,6.0,1.1,19.04,0.09,8.26,77.35,10.04,18.82,3.51,1.19,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945
2025-08,APURIMAC,ABANCAY,10.0,1.75,18.37,0.29,8.51,72.95,11.54,19.86,5.42,1.39,-13.6288888888889,-72.8861111111111,0.0,0.0,0.0,0.5,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945
2021-01,APURIMAC,ANDAHUAYLAS,8.55,1.65,18.25,4.32,10.24,84.95,11.36,18.06,2.11,1.28,-13.6561111111111,-73.3897222222222,0.0,0.0,0.0,0.5,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
2021-02,APURIMAC,ANDAHUAYLAS,14.67,1.87,20.07,3.55,10.17,82.95,11.72,19.07,4.89,1.18,-13.6561111111111,-73.3897222222222,0.0,0.0,0.0,0.5,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2021-03,APURIMAC,ANDAHUAYLAS,32.1,1.66,17.56,3.55,10.01,84.94,11.06,18.88,1.66,1.16,-13.6561111111111,-73.3897222222222,0.0,0.0,0.0,0.5,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2021-04,APURIMAC,ANDAHUAYLAS,16.0,1.62,17.96,2.41,10.0,83.99,11.32,18.02,4.76,1.08,-13.6561111111111,-73.3897222222222,0.0,0.0,0.0,0.5,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945
2022-01,APURIMAC,ANDAHUAYLAS,9.0,2.1,18.76,4.48,9.67,76.11,12.61,24.56,3.27,1.45,-13.6561111111111,-73.3897222222222,0.0,0.0,0.0,0.5,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
2022-02,APURIMAC,ANDAHUAYLAS,25.15,1.52,17.93,13.63,10.15,83.97,11.51,18.44,2.76,1.25,-13.6561111111111,-73.3897222222222,0.0,0.0,0.0,0.5,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2022-03,APURIMAC,ANDAHUAYLAS,30.89,1.63,17.99,3.94,10.3,85.45,11.41,18.36,2.36,1.19,-13.6561111111111,-73.3897222222222,0.0,0.0,0.0,0.5,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2022-04,APURIMAC,ANDAHUAYLAS,4.0,2.0,18.32,1.59,10.33,84.67,11.67,18.25,3.82,1.07,-13.6561111111111,-73.3897222222222,0.0,0.0,0.0,0.5,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945
2023-01,APURIMAC,ANDAHUAYLAS,14.75,2.6,19.78,2.14,9.4,73.67,12.68,22.12,5.07,1.59,-13.6561111111111,-73.3897222222222,0.0,0.0,0.0,0.5,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
2023-02,APURIMAC,ANDAHUAYLAS,17.09,1.9,17.05,3.85,9.88,80.08,11.97,20.21,4.58,1.39,-13.6561111111111,-73.3897222222222,0.0,0.0,0.0,0.5,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2023-03,APURIMAC,ANDAHUAYLAS,48.33,2.0,17.02,1.32,9.77,78.38,12.18,20.88,4.82,1.44,-13.6561111111111,-73.3897222222222,0.0,0.0,0.0,0.5,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2023-04,APURIMAC,ANDAHUAYLAS,9.56,2.1,18.19,0.91,9.59,75.34,12.69,21.94,3.85,1.29,-13.6561111111111,-73.3897222222222,0.0,0.0,0.0,0.5,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945
2024-01,APURIMAC,ANDAHUAYLAS,12.22,2.0,17.71,2.31,10.61,77.19,13.69,23.04,4.89,1.49,-13.6561111111111,-73.3897222222222,0.0,0.0,0.0,0.5,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
2024-02,APURIMAC,ANDAHUAYLAS,35.08,1.9,18.04,4.03,10.49,78.4,13.33,21.96,7.24,1.43,-13.6561111111111,-73.3897222222222,0.0,0.0,0.0,0.5,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2024-03,APURIMAC,ANDAHUAYLAS,34.29,2.12,16.22,2.26,10.79,80.25,13.33,21.56,7.15,1.34,-13.6561111111111,-73.3897222222222,0.0,0.0,0.0,0.5,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2024-04,APURIMAC,ANDAHUAYLAS,11.69,1.98,17.99,0.82,10.47,78.3,13.33,22.3,3.92,1.23,-13.6561111111111,-73.3897222222222,0.0,0.0,0.0,0.5,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945
2024-05,APURIMAC,ANDAHUAYLAS,1.0,2.8,18.02,0.38,9.54,72.86,13.3,22.57,4.29,1.18,-13.6561111111111,-73.3897222222222,0.0,0.0,0.0,0.5,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
2025-01,APURIMAC,ANDAHUAYLAS,15.11,2.1,18.34,3.9,10.43,81.89,12.42,20.62,7.31,1.46,-13.6561111111111,-73.3897222222222,0.0,0.0,0.0,0.5,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
2025-02,APURIMAC,ANDAHUAYLAS,16.9,2.17,17.65,7.61,10.4,83.73,11.95,19.93,5.54,1.25,-13.6561111111111,-73.3897222222222,0.0,0.0,0.0,0.5,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2025-03,APURIMAC,ANDAHUAYLAS,32.379999999999995,2.45,16.07,4.46,10.58,86.04,11.74,18.95,4.9,1.18,-13.6561111111111,-73.3897222222222,0.0,0.0,0.0,0.5,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2025-04,APURIMAC,ANDAHUAYLAS,22.0,2.62,16.85,2.28,10.52,85.21,11.83,18.29,5.77,1.16,-13.6561111111111,-73.3897222222222,0.0,0.0,0.0,0.5,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945
2025-05,APURIMAC,ANDAHUAYLAS,1.55,3.5,16.34,0.81,10.03,83.87,11.47,18.85,6.47,1.11,-13.6561111111111,-73.3897222222222,0.0,0.0,0.0,0.5,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
2021-01,APURIMAC,AYMARAES,1.1,0.8,20.36,3.93,7.5,81.0,5.75,16.12,-0.87,1.99,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
2021-02,APURIMAC,AYMARAES,1.1,0.8,22.05,3.29,7.0,77.36,5.69,16.61,-4.55,1.92,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2021-03,APURIMAC,AYMARAES,5.6,0.8,17.58,3.03,7.32,82.37,5.19,14.88,-0.9,1.67,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2021-04,APURIMAC,AYMARAES,1.9,0.8,19.99,1.78,6.71,74.64,5.64,16.56,-1.99,1.47,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945
2021-05,APURIMAC,AYMARAES,1.9,0.68,19.24,0.02,6.3,75.0,4.77,14.28,-3.89,1.56,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
2021-06,APURIMAC,AYMARAES,1.8,0.85,19.18,0.04,5.72,69.97,4.57,15.25,-3.02,1.45,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
2021-07,APURIMAC,AYMARAES,1.8,0.9,20.16,0.0,5.36,69.46,4.07,14.26,-4.96,1.84,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945
2021-08,APURIMAC,AYMARAES,1.4,0.85,21.88,0.01,5.31,63.64,5.33,16.3,-4.51,1.91,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945
2021-09,APURIMAC,AYMARAES,1.4,0.75,21.31,0.34,6.37,66.95,7.07,19.8,-0.98,2.12,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945
2021-10,APURIMAC,AYMARAES,1.4,0.85,23.66,1.32,5.46,55.17,7.76,20.41,-1.63,1.81,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2021-11,APURIMAC,AYMARAES,1.2,0.85,23.34,2.13,5.6,57.09,7.27,20.22,-2.72,1.74,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945
2021-12,APURIMAC,AYMARAES,0.9,0.8,23.23,2.57,6.49,67.3,7.06,19.4,-1.41,1.98,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945
2022-01,APURIMAC,AYMARAES,1.4,0.85,19.25,4.23,6.9,74.65,6.17,19.89,-1.43,1.95,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
2022-02,APURIMAC,AYMARAES,1.6,0.82,19.14,12.01,7.3,81.5,5.29,14.83,-1.53,1.75,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2022-03,APURIMAC,AYMARAES,1.9,0.9,19.56,3.69,7.57,82.18,5.7,15.08,-3.18,1.75,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2022-04,APURIMAC,AYMARAES,1.6,0.9,20.95,1.43,6.78,72.71,6.27,17.22,-2.42,1.45,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945
2022-05,APURIMAC,AYMARAES,1.8,0.9,20.88,0.01,6.04,70.34,4.96,14.81,-4.0,1.47,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
2022-06,APURIMAC,AYMARAES,1.8,0.9,19.1,0.01,5.09,66.92,3.46,15.15,-5.62,1.82,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
2022-07,APURIMAC,AYMARAES,1.3,0.9,19.82,0.01,5.62,68.0,4.89,15.99,-3.84,1.73,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945
2022-08,APURIMAC,AYMARAES,1.3,0.9,21.43,0.11,4.99,59.66,5.66,17.46,-5.42,1.71,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945
2022-09,APURIMAC,AYMARAES,1.0,0.9,25.12,0.18,4.59,50.71,6.57,19.06,-3.01,1.86,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945
2022-10,APURIMAC,AYMARAES,1.4,0.95,28.07,0.0,3.61,37.97,7.53,20.4,-5.57,2.12,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2022-12,APURIMAC,AYMARAES,1.2,1.18,21.62,1.52,5.64,59.16,7.21,21.14,-5.93,2.18,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945
2023-01,APURIMAC,AYMARAES,1.2,1.15,19.96,1.29,6.42,67.07,6.98,20.89,-1.57,2.0,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
2023-02,APURIMAC,AYMARAES,4.6,1.15,17.84,2.37,7.03,74.26,6.62,19.61,-0.13,1.99,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2023-03,APURIMAC,AYMARAES,1.6,1.08,17.3,1.02,7.08,74.73,6.55,17.56,-1.0,1.96,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
2023-04,APURIMAC,AYMARAES,1.7,1.0,20.32,0.74,6.66,69.2,7.07,18.65,-1.37,1.64,-14.2944444444444,-73.2447222222222,0.0,0.0,0.0,0.5,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945
