año,mes,departamento,provincia,produccion_t,verde_actual_ha,precio_chacra_kg,precio_es_fallback
2021,06,CAJAMARCA,SAN MARCOS,1.600,9.000,1.600000,0
2021,06,CAJAMARCA,SAN MIGUEL,22.000,30.000,1.200000,0
2021,06,CAJAMARCA,SANTA CRUZ,4.000,4.500,1.200000,0
2021,06,CUSCO,LA CONVENCION,52.500,288.000,1.200000,0
2021,06,HUANCAVELICA,ACOBAMBA,4.300,4.000,1.159884,0
2021,06,HUANCAVELICA,ANGARAES,3.450,3.000,1.159420,0
2021,06,HUANCAVELICA,CASTROVIRREYNA,0.450,6.300,3.000000,0
2021,06,HUANCAVELICA,CHURCAMPA,8.100,6.000,0.960494,0
2021,06,HUANCAVELICA,HUAYTARA,2.500,3.000,2.000000,0
2021,06,HUANCAVELICA,TAYACAJA,23.800,22.000,1.089916,0
2021,06,HUANUCO,HUACAYBAMBA,0.000,9.000,0.000000,1
2021,06,HUANUCO,HUAMALIES,23.000,22.000,1.000000,0
2021,06,HUANUCO,HUANUCO,11.000,11.250,0.880000,0
2021,06,HUANUCO,LEONCIO PRADO,160.800,103.000,0.962786,0
2021,06,HUANUCO,MARAÑON,10.700,7.000,0.915047,0
2021,06,HUANUCO,PUERTO INCA,1.500,4.000,1.673333,0
2021,06,ICA,CHINCHA,0.000,4.000,0.000000,1
2021,06,ICA,ICA,56.319,20.720,1.275831,0
2021,06,ICA,NASCA,83.100,17.590,1.206859,0
2021,06,ICA,PALPA,0.000,3.109,0.000000,1
2021,06,ICA,PISCO,97.200,35.400,1.131481,0
2021,06,JUNIN,CHANCHAMAYO,54.250,75.000,1.000000,0
2021,06,JUNIN,HUANCAYO,13.600,25.000,1.700000,0
2021,06,JUNIN,SATIPO,348.900,241.000,0.697034,0
2021,06,LA LIBERTAD,ASCOPE,2.490,5.000,1.000000,0
2021,06,LA LIBERTAD,BOLIVAR,3.400,10.000,0.900000,0
2021,06,LA LIBERTAD,CHEPEN,14.000,17.000,1.000000,0
2021,06,LA LIBERTAD,GRAN CHIMU,0.520,1.500,0.900000,0
2021,06,LA LIBERTAD,OTUZCO,1.000,2.000,0.900000,0
2021,06,LA LIBERTAD,PATAZ,8.810,11.250,0.900000,0
2021,06,LA LIBERTAD,SANCHEZ CARRION,1.010,6.500,0.900000,0
2021,06,LA LIBERTAD,VIRU,0.690,120.500,1.000000,0
2021,06,LAMBAYEQUE,CHICLAYO,0.000,8.000,0.000000,1
2021,06,LAMBAYEQUE,FERREÑAFE,9.000,19.000,0.341111,0
2021,06,LAMBAYEQUE,LAMBAYEQUE,2129.000,2293.000,0.586858,0
2021,06,LIMA,CAÑETE,0.000,3.000,0.000000,1
2021,06,LIMA,HUAURA,38.700,19.000,1.300000,0
2021,06,LORETO,ALTO AMAZONAS,251.000,481.000,0.912590,0
2021,06,LORETO,DATEM DEL MARAÑON,33.000,50.000,0.915758,0
2021,06,LORETO,LORETO,39.000,92.000,0.924615,0
2021,06,LORETO,MARISCAL RAMON CASTILLA,47.000,69.000,0.923404,0
2021,06,LORETO,MAYNAS,503.000,932.000,0.958072,0
2021,06,LORETO,PUTUMAYO,16.000,26.000,0.910000,0
2021,06,LORETO,REQUENA,43.000,63.000,0.910000,0
2021,06,LORETO,UCAYALI,107.000,183.000,0.940748,0
2021,06,MADRE DE DIOS,MANU,11.200,32.000,1.500000,0
2021,06,MADRE DE DIOS,TAHUAMANU,9.400,37.500,1.559574,0
2021,06,MADRE DE DIOS,TAMBOPATA,37.600,107.500,1.581383,0
2021,06,MOQUEGUA,GENERAL SANCHEZ CERRO,0.000,13.000,0.000000,1
2021,06,MOQUEGUA,MARISCAL NIETO,6.658,6.000,2.000000,0
2021,06,PASCO,OXAPAMPA,20.000,10.000,2.500000,0
2021,06,PIURA,AYABACA,22.000,87.000,0.886364,0
2021,06,PIURA,HUANCABAMBA,10.000,38.000,0.800000,0
2021,06,PIURA,MORROPON,1363.000,1453.000,0.627146,0
2021,06,PIURA,PAITA,6.000,4.000,0.800000,0
2021,06,PIURA,PIURA,5493.000,11682.000,1.000000,0
2021,06,PIURA,SECHURA,5.000,8.000,1.000000,0
2021,06,PIURA,SULLANA,4863.000,4460.000,0.800000,0
2021,06,PUNO,CARABAYA,3.100,1.000,0.700000,0
2021,06,PUNO,SANDIA,19.200,5.000,1.101042,0
2021,06,SAN MARTIN,BELLAVISTA,28.500,70.400,1.033333,0
2021,06,SAN MARTIN,EL DORADO,24.000,14.000,0.500000,0
2021,06,SAN MARTIN,HUALLAGA,23.000,45.500,2.221739,0
2021,06,SAN MARTIN,LAMAS,103.000,114.000,0.985437,0
2021,06,SAN MARTIN,MARISCAL CACERES,23.000,34.000,1.293478,0
2021,06,SAN MARTIN,MOYOBAMBA,0.000,83.000,0.000000,1
2021,06,SAN MARTIN,PICOTA,100.000,82.500,1.365000,0
2021,06,SAN MARTIN,RIOJA,11.000,20.000,0.500000,0
2021,06,SAN MARTIN,SAN MARTIN,72.500,225.000,1.296552,0
2021,06,SAN MARTIN,TOCACHE,14.000,33.000,0.550000,0
2021,06,TUMBES,CONTRALMIRANTE VILLAR,141.090,81.600,1.250000,0
2021,06,TUMBES,TUMBES,326.606,674.700,1.728381,0
2021,06,TUMBES,ZARUMILLA,3917.315,2188.570,1.370000,0
2021,06,UCAYALI,ATALAYA,121.200,215.000,0.620000,0
2021,06,UCAYALI,CORONEL PORTILLO,779.450,1522.640,0.600333,0
2021,06,UCAYALI,PADRE ABAD,473.229,600.000,0.605437,0
2021,06,UCAYALI,PURUS,33.700,36.500,0.730000,0
2021,07,AMAZONAS,BAGUA,15.300,28.500,1.441176,0
2021,07,AMAZONAS,CHACHAPOYAS,22.000,43.000,2.959091,0
2021,07,AMAZONAS,LUYA,22.750,30.000,1.787692,0
2021,07,AMAZONAS,UTCUBAMBA,546.000,578.000,1.004579,0
2021,07,ANCASH,CASMA,44.000,64.000,1.563636,0
2021,07,ANCASH,HUARMEY,5.000,4.000,2.200000,0
2021,07,ANCASH,HUAYLAS,20.000,12.000,1.800000,0
2021,07,ANCASH,SANTA,7.000,5.000,1.800000,0
2021,07,APURIMAC,ABANCAY,23.000,29.500,1.252174,0
2021,07,APURIMAC,ANDAHUAYLAS,0.000,23.500,0.000000,1
2021,07,APURIMAC,AYMARAES,1.800,5.000,0.950000,0
2021,07,APURIMAC,CHINCHEROS,0.000,49.500,0.000000,1
2021,07,APURIMAC,GRAU,1.000,2.000,1.400000,0
2021,07,AREQUIPA,CARAVELI,0.000,3.000,0.000000,1
2021,07,AREQUIPA,LA UNION,0.000,10.000,0.000000,1
2021,07,AYACUCHO,HUAMANGA,1.200,1.800,1.480000,0
2021,07,AYACUCHO,HUANTA,6.330,12.670,1.567314,0
2021,07,AYACUCHO,LA MAR,12.830,19.670,2.386984,0
2021,07,AYACUCHO,LUCANAS,6.000,16.000,1.666667,0
2021,07,AYACUCHO,PARINACOCHAS,3.000,2.000,1.300000,0
2021,07,AYACUCHO,PAUCAR DEL SARA SARA,0.000,9.000,0.000000,1
2021,07,AYACUCHO,SUCRE,0.000,4.000,0.000000,1
2021,07,AYACUCHO,VILCAS HUAMAN,9.500,8.670,1.342105,0
2021,07,CAJAMARCA,CAJABAMBA,5.520,15.900,9.476087,0
2021,07,CAJAMARCA,CHOTA,20.000,32.250,1.025000,0
2021,07,CAJAMARCA,JAEN,9.530,16.000,1.116275,0
2021,07,CAJAMARCA,SAN IGNACIO,7.500,10.000,2.000000,0
2021,07,CAJAMARCA,SAN MARCOS,2.300,9.000,1.600000,0
2021,07,CAJAMARCA,SAN MIGUEL,31.000,30.000,1.441935,0
2021,07,CAJAMARCA,SANTA CRUZ,5.000,4.500,1.120000,0
2021,07,CUSCO,LA CONVENCION,53.000,288.000,1.200000,0
2021,07,HUANCAVELICA,ACOBAMBA,1.250,4.000,1.256000,0
2021,07,HUANCAVELICA,ANGARAES,0.750,3.000,1.400000,0
2021,07,HUANCAVELICA,CASTROVIRREYNA,0.450,6.300,3.000000,0
2021,07,HUANCAVELICA,CHURCAMPA,4.000,6.000,1.000000,0
2021,07,HUANCAVELICA,HUAYTARA,0.600,3.000,1.750000,0
2021,07,HUANCAVELICA,TAYACAJA,9.300,22.000,1.020430,0
2021,07,HUANUCO,HUACAYBAMBA,0.000,9.000,0.000000,1
2021,07,HUANUCO,HUAMALIES,14.000,22.000,1.000000,0
2021,07,HUANUCO,HUANUCO,12.500,11.250,1.132960,0
2021,07,HUANUCO,LEONCIO PRADO,95.200,103.000,0.982206,0
2021,07,HUANUCO,MARAÑON,6.400,7.000,0.911719,0
2021,07,HUANUCO,PUERTO INCA,1.400,4.000,1.621429,0
2021,07,ICA,CHINCHA,0.000,4.000,0.000000,1
2021,07,ICA,ICA,31.190,20.720,1.223854,0
2021,07,ICA,NASCA,205.000,17.590,1.250000,0
2021,07,ICA,PALPA,0.880,3.109,1.000000,0
2021,07,ICA,PISCO,177.300,35.400,1.163424,0
2021,07,JUNIN,CHANCHAMAYO,48.200,75.000,1.000000,0
2021,07,JUNIN,HUANCAYO,8.500,25.000,1.000000,0
2021,07,JUNIN,SATIPO,230.400,241.000,0.651476,0
2021,07,LA LIBERTAD,ASCOPE,0.000,5.000,0.000000,1
2021,07,LA LIBERTAD,BOLIVAR,3.370,10.000,1.000000,0
2021,07,LA LIBERTAD,CHEPEN,0.000,17.000,0.000000,1
2021,07,LA LIBERTAD,GRAN CHIMU,0.200,1.500,0.900000,0
2021,07,LA LIBERTAD,OTUZCO,2.450,2.000,1.000000,0
2021,07,LA LIBERTAD,PATAZ,4.357,11.250,0.900000,0
2021,07,LA LIBERTAD,SANCHEZ CARRION,0.800,6.500,0.900000,0
2021,07,LA LIBERTAD,VIRU,0.568,120.500,1.100000,0
2021,07,LAMBAYEQUE,CHICLAYO,0.000,8.000,0.000000,1
2021,07,LAMBAYEQUE,FERREÑAFE,11.000,19.000,0.407273,0
2021,07,LAMBAYEQUE,LAMBAYEQUE,2046.000,2293.000,0.562141,0
2021,07,LIMA,CAÑETE,0.000,3.000,0.000000,1
2021,07,LIMA,HUAURA,0.000,19.000,0.000000,1
2021,07,LORETO,ALTO AMAZONAS,248.000,481.000,0.913024,0
2021,07,LORETO,DATEM DEL MARAÑON,32.000,50.000,0.917813,0
2021,07,LORETO,LORETO,37.000,92.000,0.921351,0
2021,07,LORETO,MARISCAL RAMON CASTILLA,41.000,69.000,0.920000,0
2021,07,LORETO,MAYNAS,451.000,932.000,0.943171,0
2021,07,LORETO,PUTUMAYO,14.000,26.000,0.910000,0
2021,07,LORETO,REQUENA,34.000,63.000,0.913529,0
2021,07,LORETO,UCAYALI,94.000,183.000,0.930106,0
2021,07,MADRE DE DIOS,MANU,14.900,32.000,1.626174,0
2021,07,MADRE DE DIOS,TAHUAMANU,12.800,37.500,1.739844,0
2021,07,MADRE DE DIOS,TAMBOPATA,37.600,107.500,1.701064,0
2021,07,MOQUEGUA,GENERAL SANCHEZ CERRO,5.400,13.000,2.300000,0
2021,07,MOQUEGUA,MARISCAL NIETO,0.000,6.000,0.000000,1
2021,07,PASCO,OXAPAMPA,0.000,10.000,0.000000,1
2021,07,PIURA,AYABACA,10.000,87.000,1.000000,0
2021,07,PIURA,HUANCABAMBA,10.000,38.000,0.708000,0
2021,07,PIURA,MORROPON,1126.000,1453.000,1.011510,0
2021,07,PIURA,PAITA,7.000,4.000,1.000000,0
2021,07,PIURA,PIURA,5507.000,11682.000,1.000000,0
2021,07,PIURA,SECHURA,5.000,8.000,1.000000,0
2021,07,PIURA,SULLANA,7233.000,4460.000,1.000000,0
2021,07,PUNO,CARABAYA,5.000,1.000,0.700000,0
2021,07,PUNO,SANDIA,12.100,5.000,1.100826,0
2021,07,SAN MARTIN,BELLAVISTA,14.000,70.400,1.450000,0
2021,07,SAN MARTIN,EL DORADO,12.000,14.000,0.541667,0
2021,07,SAN MARTIN,HUALLAGA,10.000,45.500,2.320000,0
2021,07,SAN MARTIN,LAMAS,77.000,114.000,1.012987,0
2021,07,SAN MARTIN,MARISCAL CACERES,31.000,34.000,1.317742,0
2021,07,SAN MARTIN,MOYOBAMBA,0.000,83.000,0.000000,1
2021,07,SAN MARTIN,PICOTA,68.000,82.500,1.758824,0
2021,07,SAN MARTIN,RIOJA,9.000,20.000,0.600000,0
2021,07,SAN MARTIN,SAN MARTIN,66.500,225.000,1.312030,0
2021,07,SAN MARTIN,TOCACHE,25.000,33.000,0.600000,0
2021,07,TUMBES,CONTRALMIRANTE VILLAR,110.940,83.850,1.500000,0
2021,07,TUMBES,TUMBES,195.297,678.700,1.994368,0
2021,07,TUMBES,ZARUMILLA,2325.270,2198.570,2.300000,0
2021,07,UCAYALI,ATALAYA,138.090,215.000,0.622505,0
2021,07,UCAYALI,CORONEL PORTILLO,697.410,1531.640,0.604208,0
2021,07,UCAYALI,PADRE ABAD,414.000,604.000,0.603948,0
2021,07,UCAYALI,PURUS,25.760,36.500,0.750000,0
2021,08,AMAZONAS,BAGUA,13.400,28.500,1.823881,0
2021,08,AMAZONAS,CHACHAPOYAS,20.200,43.000,2.925743,0
2021,08,AMAZONAS,LUYA,20.610,30.000,1.823193,0
2021,08,AMAZONAS,UTCUBAMBA,333.000,578.000,1.269670,0
2021,08,ANCASH,CASMA,38.000,64.000,1.815789,0
2021,08,ANCASH,HUARMEY,4.000,4.000,2.300000,0
2021,08,ANCASH,HUAYLAS,17.000,12.000,1.882353,0
2021,08,ANCASH,SANTA,6.000,5.000,2.000000,0
2021,08,APURIMAC,ABANCAY,7.000,29.500,0.828571,0
2021,08,APURIMAC,ANDAHUAYLAS,0.000,23.500,0.000000,1
2021,08,APURIMAC,AYMARAES,1.400,5.000,0.850000,0
2021,08,APURIMAC,CHINCHEROS,0.000,49.500,0.000000,1
2021,08,APURIMAC,GRAU,0.000,2.000,0.000000,1
2021,08,AREQUIPA,CARAVELI,0.000,3.000,0.000000,1
2021,08,AREQUIPA,LA UNION,0.000,10.000,0.000000,1
2021,08,AYACUCHO,HUAMANGA,1.000,1.750,1.250000,0
2021,08,AYACUCHO,HUANTA,5.000,13.000,1.710000,0
2021,08,AYACUCHO,LA MAR,10.000,19.670,2.100000,0
2021,08,AYACUCHO,LUCANAS,0.000,16.000,0.000000,1
2021,08,AYACUCHO,PARINACOCHAS,0.000,2.000,0.000000,1
2021,08,AYACUCHO,PAUCAR DEL SARA SARA,0.000,9.000,0.000000,1
2021,08,AYACUCHO,SUCRE,0.000,4.000,0.000000,1
2021,08,AYACUCHO,VILCAS HUAMAN,2.000,8.670,1.500000,0
2021,08,CAJAMARCA,CAJABAMBA,3.500,15.900,1.293714,0
2021,08,CAJAMARCA,CHOTA,5.000,32.250,0.800000,0
2021,08,CAJAMARCA,JAEN,5.160,16.000,1.137422,0
2021,08,CAJAMARCA,SAN IGNACIO,5.830,10.000,2.130189,0
2021,08,CAJAMARCA,SAN MARCOS,1.580,9.000,1.600000,0
2021,08,CAJAMARCA,SAN MIGUEL,36.500,30.000,1.413699,0
2021,08,CAJAMARCA,SANTA CRUZ,0.000,4.500,0.000000,1
2021,08,CUSCO,LA CONVENCION,45.000,288.000,1.100000,0
2021,08,HUANCAVELICA,ACOBAMBA,0.000,4.000,0.000000,1
2021,08,HUANCAVELICA,ANGARAES,0.000,3.000,0.000000,1
2021,08,HUANCAVELICA,CASTROVIRREYNA,0.400,6.300,3.000000,0
2021,08,HUANCAVELICA,CHURCAMPA,1.200,6.000,1.000000,0
2021,08,HUANCAVELICA,HUAYTARA,0.000,3.000,0.000000,1
2021,08,HUANCAVELICA,TAYACAJA,0.000,19.000,0.000000,1
2021,08,HUANUCO,HUACAYBAMBA,0.000,9.000,0.000000,1
2021,08,HUANUCO,HUAMALIES,16.200,22.000,1.000000,0
2021,08,HUANUCO,HUANUCO,8.000,11.250,1.046875,0
2021,08,HUANUCO,LEONCIO PRADO,67.200,103.000,1.043274,0
2021,08,HUANUCO,MARAÑON,2.600,7.000,0.957692,0
2021,08,HUANUCO,PUERTO INCA,2.000,4.000,1.720000,0
2021,08,ICA,CHINCHA,0.000,4.000,0.000000,1
2021,08,ICA,ICA,6.950,20.720,1.438849,0
2021,08,ICA,NASCA,42.850,17.590,1.380000,0
2021,08,ICA,PALPA,0.000,3.110,0.000000,1
2021,08,ICA,PISCO,185.400,35.400,1.189213,0
2021,08,JUNIN,CHANCHAMAYO,32.150,75.000,0.995801,0
2021,08,JUNIN,HUANCAYO,10.200,25.000,1.500000,0
2021,08,JUNIN,SATIPO,136.400,241.000,0.654619,0
2021,08,LA LIBERTAD,ASCOPE,2.400,5.000,1.000000,0
2021,08,LA LIBERTAD,BOLIVAR,3.800,10.000,1.000000,0
2021,08,LA LIBERTAD,CHEPEN,0.000,17.000,0.000000,1
2021,08,LA LIBERTAD,GRAN CHIMU,0.000,1.500,0.000000,1
2021,08,LA LIBERTAD,OTUZCO,0.630,2.000,1.000000,0
2021,08,LA LIBERTAD,PATAZ,3.950,11.250,0.900000,0
2021,08,LA LIBERTAD,SANCHEZ CARRION,0.700,14.500,0.900000,0
2021,08,LA LIBERTAD,VIRU,0.400,120.500,1.000000,0
2021,08,LAMBAYEQUE,CHICLAYO,0.000,8.000,0.000000,1
2021,08,LAMBAYEQUE,FERREÑAFE,11.000,19.000,0.350000,0
2021,08,LAMBAYEQUE,LAMBAYEQUE,2858.000,2293.000,0.782792,0
2021,08,LIMA,CAÑETE,0.000,3.000,0.000000,1
2021,08,LIMA,HUAURA,0.000,19.000,0.000000,1
2021,08,LORETO,ALTO AMAZONAS,242.000,481.000,0.919421,0
2021,08,LORETO,DATEM DEL MARAÑON,27.000,50.000,0.919630,0
2021,08,LORETO,LORETO,44.000,92.000,0.934545,0
2021,08,LORETO,MARISCAL RAMON CASTILLA,35.000,69.000,0.913714,0
2021,08,LORETO,MAYNAS,433.000,932.000,0.944157,0
2021,08,LORETO,PUTUMAYO,14.000,26.000,0.929286,0
2021,08,LORETO,REQUENA,34.000,63.000,0.913529,0
2021,08,LORETO,UCAYALI,86.000,183.000,0.929767,0
2021,08,MADRE DE DIOS,MANU,11.500,32.000,1.896522,0
2021,08,MADRE DE DIOS,TAHUAMANU,9.400,37.500,1.719149,0
2021,08,MADRE DE DIOS,TAMBOPATA,33.800,109.500,1.555621,0
2021,08,MOQUEGUA,GENERAL SANCHEZ CERRO,0.000,13.000,0.000000,1
2021,08,MOQUEGUA,MARISCAL NIETO,0.000,6.000,0.000000,1
2021,08,PASCO,OXAPAMPA,0.000,10.000,0.000000,1
2021,08,PIURA,AYABACA,10.000,87.000,1.200000,0
2021,08,PIURA,HUANCABAMBA,10.000,38.000,0.624000,0
2021,08,PIURA,MORROPON,1065.000,1453.000,0.830047,0
2021,08,PIURA,PAITA,7.000,8.000,1.000000,0
2021,08,PIURA,PIURA,7316.000,11683.000,1.016979,0
2021,08,PIURA,SECHURA,7.000,8.000,1.100000,0
2021,08,PIURA,SULLANA,6333.000,4460.000,1.000000,0
2021,08,PUNO,CARABAYA,0.300,1.000,0.700000,0
2021,08,PUNO,SANDIA,1.400,5.000,1.107143,0
2021,08,SAN MARTIN,BELLAVISTA,12.000,70.400,1.408333,0
2021,08,SAN MARTIN,EL DORADO,16.000,14.000,0.550000,0
2021,08,SAN MARTIN,HUALLAGA,25.000,45.500,2.284000,0
2021,08,SAN MARTIN,LAMAS,71.000,114.000,1.336620,0
2021,08,SAN MARTIN,MARISCAL CACERES,38.000,34.000,1.334211,0
2021,08,SAN MARTIN,MOYOBAMBA,0.000,74.000,0.000000,1
2021,08,SAN MARTIN,PICOTA,52.000,82.500,1.934615,0
2021,08,SAN MARTIN,RIOJA,0.000,22.000,0.000000,1
2021,08,SAN MARTIN,SAN MARTIN,43.500,225.000,1.344828,0
2021,08,SAN MARTIN,TOCACHE,7.000,13.000,0.500000,0
2021,08,TUMBES,CONTRALMIRANTE VILLAR,102.200,84.850,2.000000,0
2021,08,TUMBES,TUMBES,144.769,678.700,2.103784,0
2021,08,TUMBES,ZARUMILLA,1540.723,2207.569,2.000000,0
2021,08,UCAYALI,ATALAYA,111.700,215.000,0.631370,0
2021,08,UCAYALI,CORONEL PORTILLO,643.290,1533.640,0.620313,0
2021,08,UCAYALI,PADRE ABAD,319.190,611.000,0.615066,0
2021,08,UCAYALI,PURUS,19.200,36.500,0.750000,0
2021,09,AMAZONAS,BAGUA,14.000,28.500,1.795714,0
2021,09,AMAZONAS,CHACHAPOYAS,20.100,43.000,2.876119,0
2021,09,AMAZONAS,LUYA,21.800,30.000,1.788073,0
2021,09,AMAZONAS,UTCUBAMBA,321.000,578.000,3.303738,0
2021,09,ANCASH,CASMA,41.000,64.000,1.909756,0
2021,09,ANCASH,HUARMEY,5.000,4.000,2.500000,0
2021,09,ANCASH,HUAYLAS,20.000,12.000,1.910000,0
2021,09,ANCASH,SANTA,7.000,5.000,2.300000,0
2021,09,APURIMAC,ABANCAY,20.000,29.500,1.370000,0
2021,09,APURIMAC,ANDAHUAYLAS,0.000,23.500,0.000000,1
2021,09,APURIMAC,AYMARAES,1.400,5.000,0.757143,0
2021,09,APURIMAC,CHINCHEROS,0.000,49.500,0.000000,1
2021,09,APURIMAC,GRAU,1.000,2.000,1.500000,0
2021,09,AREQUIPA,CARAVELI,0.000,3.000,0.000000,1
2021,09,AREQUIPA,LA UNION,0.000,10.000,0.000000,1
2021,09,AYACUCHO,HUAMANGA,0.750,1.500,1.180000,0
2021,09,AYACUCHO,HUANTA,0.000,13.000,0.000000,1
2021,09,AYACUCHO,LA MAR,11.000,19.500,2.536364,0
2021,09,AYACUCHO,LUCANAS,0.000,5.000,0.000000,1
2021,09,AYACUCHO,PARINACOCHAS,0.000,2.000,0.000000,1
2021,09,AYACUCHO,PAUCAR DEL SARA SARA,0.000,9.000,0.000000,1
2021,09,AYACUCHO,SUCRE,0.000,4.000,0.000000,1
2021,09,AYACUCHO,VILCAS HUAMAN,0.000,8.670,0.000000,1
2021,09,CAJAMARCA,CAJABAMBA,5.539,15.900,1.367720,0
2021,09,CAJAMARCA,CHOTA,0.000,32.250,0.000000,1
2021,09,CAJAMARCA,JAEN,5.079,16.000,1.134436,0
2021,09,CAJAMARCA,SAN IGNACIO,1.920,10.000,2.000000,0
2021,09,CAJAMARCA,SAN MARCOS,1.550,9.000,1.500000,0
2021,09,CAJAMARCA,SAN MIGUEL,22.000,30.000,1.600000,0
2021,09,CAJAMARCA,SANTA CRUZ,0.000,4.500,0.000000,1
2021,09,CUSCO,LA CONVENCION,99.000,288.000,0.918182,0
2021,09,HUANCAVELICA,ACOBAMBA,0.000,4.000,0.000000,1
2021,09,HUANCAVELICA,ANGARAES,0.000,3.000,0.000000,1
2021,09,HUANCAVELICA,CASTROVIRREYNA,0.600,6.300,3.000000,0
2021,09,HUANCAVELICA,CHURCAMPA,0.000,6.000,0.000000,1
2021,09,HUANCAVELICA,HUAYTARA,0.850,3.000,0.700000,0
2021,09,HUANCAVELICA,TAYACAJA,0.000,19.000,0.000000,1
2021,09,HUANUCO,HUACAYBAMBA,0.000,9.000,0.000000,1
2021,09,HUANUCO,HUAMALIES,13.800,22.000,1.100000,0
2021,09,HUANUCO,HUANUCO,6.100,11.250,1.245902,0
2021,09,HUANUCO,LEONCIO PRADO,43.700,103.000,1.146430,0
2021,09,HUANUCO,MARAÑON,0.000,7.000,0.000000,1
2021,09,HUANUCO,PUERTO INCA,1.500,4.000,2.220000,0
2021,09,ICA,CHINCHA,0.000,7.000,0.000000,1
2021,09,ICA,ICA,0.000,20.720,0.000000,1
2021,09,ICA,NASCA,0.000,17.590,0.000000,1
2021,09,ICA,PALPA,20.290,3.110,1.127058,0
2021,09,ICA,PISCO,15.000,35.400,1.000000,0
2021,09,JUNIN,CHANCHAMAYO,35.730,75.000,1.073216,0
2021,09,JUNIN,HUANCAYO,5.100,25.000,1.600000,0
2021,09,JUNIN,SATIPO,124.940,241.000,0.780391,0
2021,09,LA LIBERTAD,ASCOPE,2.500,5.000,1.300000,0
2021,09,LA LIBERTAD,BOLIVAR,0.000,10.000,0.000000,1
2021,09,LA LIBERTAD,CHEPEN,13.600,17.000,1.300000,0
2021,09,LA LIBERTAD,GRAN CHIMU,0.000,1.500,0.000000,1
2021,09,LA LIBERTAD,OTUZCO,0.000,2.000,0.000000,1
2021,09,LA LIBERTAD,PATAZ,0.468,11.250,1.100000,0
2021,09,LA LIBERTAD,SANCHEZ CARRION,0.600,14.500,0.900000,0
2021,09,LA LIBERTAD,VIRU,0.480,120.500,1.300000,0
2021,09,LAMBAYEQUE,CHICLAYO,0.000,8.000,0.000000,1
2021,09,LAMBAYEQUE,FERREÑAFE,0.000,19.000,0.000000,1
2021,09,LAMBAYEQUE,LAMBAYEQUE,2268.000,2293.000,1.241623,0
2021,09,LIMA,CAÑETE,0.000,3.000,0.000000,1
2021,09,LIMA,HUAURA,0.000,19.000,0.000000,1
2021,09,LORETO,ALTO AMAZONAS,253.000,481.000,0.919723,0
2021,09,LORETO,DATEM DEL MARAÑON,21.000,50.000,0.920952,0
2021,09,LORETO,LORETO,42.000,92.000,0.938571,0
2021,09,LORETO,MARISCAL RAMON CASTILLA,32.000,69.000,0.920000,0
2021,09,LORETO,MAYNAS,423.000,932.000,0.937660,0
2021,09,LORETO,PUTUMAYO,14.000,26.000,0.928571,0
2021,09,LORETO,REQUENA,24.000,67.000,0.922917,0
2021,09,LORETO,UCAYALI,86.000,183.000,0.937674,0
2021,09,MADRE DE DIOS,MANU,9.400,32.000,2.663830,0
2021,09,MADRE DE DIOS,TAHUAMANU,9.600,37.500,2.839583,0
2021,09,MADRE DE DIOS,TAMBOPATA,26.500,109.500,3.283019,0
2021,09,MOQUEGUA,GENERAL SANCHEZ CERRO,0.000,13.000,0.000000,1
2021,09,MOQUEGUA,MARISCAL NIETO,0.000,6.000,0.000000,1
2021,09,PASCO,OXAPAMPA,0.000,10.000,0.000000,1
2021,09,PIURA,AYABACA,10.000,87.000,1.350000,0
2021,09,PIURA,HUANCABAMBA,10.000,38.000,0.811000,0
2021,09,PIURA,MORROPON,516.000,1453.000,1.524186,0
2021,09,PIURA,PAITA,7.000,8.000,1.510000,0
2021,09,PIURA,PIURA,8683.000,11683.000,1.053819,0
2021,09,PIURA,SECHURA,5.000,8.000,1.500000,0
2021,09,PIURA,SULLANA,7233.000,4460.000,1.510000,0
2021,09,PUNO,CARABAYA,0.000,1.000,0.000000,1
2021,09,PUNO,SANDIA,0.000,5.000,0.000000,1
2021,09,SAN MARTIN,BELLAVISTA,6.500,70.400,1.638462,0
2021,09,SAN MARTIN,EL DORADO,13.000,14.000,0.584615,0
2021,09,SAN MARTIN,HUALLAGA,8.000,51.500,2.325000,0
2021,09,SAN MARTIN,LAMAS,41.000,114.000,1.668293,0
2021,09,SAN MARTIN,MARISCAL CACERES,37.000,34.000,1.386486,0
2021,09,SAN MARTIN,MOYOBAMBA,0.000,74.000,0.000000,1
2021,09,SAN MARTIN,PICOTA,40.000,82.500,1.945000,0
2021,09,SAN MARTIN,RIOJA,5.400,22.000,0.600000,0
2021,09,SAN MARTIN,SAN MARTIN,45.000,225.000,1.233333,0
2021,09,SAN MARTIN,TOCACHE,3.000,13.000,0.500000,0
2021,09,TUMBES,CONTRALMIRANTE VILLAR,84.730,84.350,3.000000,0
2021,09,TUMBES,TUMBES,445.918,678.700,2.575821,0
2021,09,TUMBES,ZARUMILLA,779.444,2217.069,3.000000,0
2021,09,UCAYALI,ATALAYA,138.500,215.000,0.623084,0
2021,09,UCAYALI,CORONEL PORTILLO,534.428,1537.640,0.631022,0
2021,09,UCAYALI,PADRE ABAD,324.660,616.000,0.623362,0
2021,09,UCAYALI,PURUS,22.800,36.500,0.780000,0
2021,10,AMAZONAS,BAGUA,15.600,28.500,2.065385,0
