DEPARTAMENTO,PROVINCIA,ANIO,MES,fecha_evento,ALLSKY_SFC_SW_DWN,PRECTOTCORR,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M,departamento,provincia
SAN MARTIN,RIOJA,2022,12,2022-12,-0.298825,-0.380053,0.466307,-0.375991,0.798239,1.074436,0.677858,-1.38691,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2023,1,2023-01,-0.807218,0.077997,0.49703,-0.054462,0.679876,0.671531,0.670076,-1.395549,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2023,2,2023-02,-1.543398,-0.356155,0.6283,0.035464,0.711743,0.661582,0.823132,-1.38691,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2023,3,2023-03,-1.401444,0.966216,0.860118,0.78711,0.550891,0.701375,0.724553,-1.378271,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2023,4,2023-04,-1.546699,0.293082,0.896426,0.806623,0.566066,0.36645,0.607815,-1.369632,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2023,5,2023-05,-1.351925,-0.268528,0.846153,0.303545,0.74968,0.701375,0.731039,-1.369632,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2023,6,2023-06,-1.186862,-0.674798,0.477479,-0.177475,0.7254,0.572048,0.566309,-1.360993,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2023,7,2023-07,-0.803917,-0.627002,0.446756,-0.542269,0.86956,0.78262,0.852965,-1.352354,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2023,8,2023-08,-0.315331,-0.61107,0.295935,-1.14715,1.056209,1.152364,0.701206,-1.369632,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2023,9,2023-09,-0.68177,-0.571239,0.254041,-1.513641,1.229201,1.339723,0.985267,-1.360993,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2023,10,2023-10,-0.747796,-0.10124,0.421619,-1.336334,1.245893,1.217028,0.855559,-1.378271,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2023,11,2023-11,-0.661963,0.002319,0.801465,-0.0867,0.89991,1.042933,0.871124,-1.38691,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2023,12,2023-12,-1.520289,0.241302,0.971837,0.131328,0.884735,0.771013,0.806269,-1.38691,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2024,1,2024-01,-1.315611,-0.001664,0.969044,0.212771,0.854385,0.819097,0.900957,-1.38691,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2024,2,2024-02,-1.061415,0.352827,1.083556,0.457099,0.827071,1.170602,0.886689,-1.360993,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2024,3,2024-03,-1.114235,-0.296409,0.991388,0.056673,0.942399,0.910289,0.8815,-1.369632,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2024,4,2024-04,-1.15385,-0.19285,1.010939,0.084669,0.940881,0.838993,0.991753,-1.38691,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2024,5,2024-05,-0.846833,-0.272511,0.938321,0.06855,0.910532,0.901999,0.723256,-1.369632,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2024,6,2024-06,-0.774206,-0.615053,0.457928,-0.581294,0.89991,0.794226,0.670076,-1.360993,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2024,7,2024-07,-1.031703,-0.392002,0.346209,-0.528696,0.810379,0.805832,0.596142,-1.352354,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2024,8,2024-08,-0.899653,-0.575222,0.28197,-1.081826,1.028895,1.076094,0.841291,-1.352354,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2024,9,2024-09,-1.424553,-0.316324,0.513788,-0.862101,1.086558,1.200447,0.929493,-1.335076,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2024,10,2024-10,-0.559624,-0.037511,0.580819,-0.843437,1.113873,1.321484,0.882798,-1.360993,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2024,11,2024-11,-0.460586,0.40859,0.740019,-0.0867,0.843763,0.94345,0.846479,-1.38691,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2024,12,2024-12,-0.863339,-0.4159,0.807051,-0.126573,0.904462,0.878786,0.91263,-1.395549,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2025,1,2025-01,-1.011896,-0.160986,0.60037,-0.261462,0.828588,0.837335,0.830914,-1.38691,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2025,2,2025-02,-1.477373,0.101895,0.854532,0.107574,0.836176,0.80749,0.790704,-1.395549,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2025,3,2025-03,-1.381637,0.464352,0.91877,0.608955,0.655597,0.542203,0.858153,-1.369632,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2025,4,2025-04,-1.094427,0.384692,0.907598,0.477459,0.707191,0.605209,0.823132,-1.369632,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2025,5,2025-05,-1.289201,0.117828,0.848946,0.585201,0.634352,0.512358,0.628569,-1.335076,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2025,6,2025-06,-1.441059,0.109861,0.700918,0.491033,0.581241,0.369766,0.618192,-1.352354,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2025,7,2025-07,-0.830327,-0.607087,0.175837,-0.425196,0.634352,0.596919,0.395093,-1.343715,SAN MARTIN,RIOJA
SAN MARTIN,RIOJA,2025,8,2025-08,-0.893051,-0.46768,0.354588,-0.595716,0.845281,0.913605,0.732336,-1.360993,SAN MARTIN,RIOJA
SAN MARTIN,SAN MARTIN,2021,1,2021-01,-0.279017,0.141726,0.6283,0.339177,0.529647,0.538887,0.554635,-1.395549,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2021,2,2021-02,-0.424273,0.428505,0.776328,0.437586,0.582758,0.681479,0.657105,-1.378271,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2021,3,2021-03,-0.876544,1.531809,0.793086,1.227409,0.274712,0.063028,0.440491,-1.360993,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2021,4,2021-04,-0.566227,0.141726,0.804258,1.091672,0.333893,0.275258,0.478107,-1.360993,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2021,5,2021-05,-0.734591,-0.212765,0.530546,0.414681,0.449221,0.497436,0.496266,-1.360993,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2021,6,2021-06,-1.262791,0.655539,0.435584,0.698881,0.262572,0.162511,0.326348,-1.343715,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2021,7,2021-07,-0.335139,-0.212765,0.170251,0.246705,0.280782,0.344896,0.235552,-1.335076,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2021,8,2021-08,-0.199787,-0.567256,0.142321,-0.461675,0.585793,0.845625,0.319863,-1.352354,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2021,9,2021-09,0.18646,0.050116,0.254041,-0.36581,0.614625,0.766039,0.469027,-1.360993,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2021,10,2021-10,0.381234,-0.204799,0.483065,-0.406532,0.775477,0.848941,0.587062,-1.38691,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2021,11,2021-11,-0.246005,-0.14107,0.432791,-0.430286,0.742093,0.817439,0.723256,-1.395549,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2021,12,2021-12,-0.054532,-0.021579,0.647851,-0.096032,0.73754,1.021378,0.679155,-1.395549,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2022,1,2022-01,0.156748,-0.300392,0.315486,-0.605896,0.760302,1.059513,0.509237,-1.395549,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2022,2,2022-02,-1.084524,0.528081,0.603163,0.22889,0.567584,0.540545,0.59225,-1.38691,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2022,3,2022-03,-1.147247,0.974182,0.773535,0.979688,0.356655,0.247071,0.5702,-1.378271,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2022,4,2022-04,-1.190164,0.635623,0.798672,1.050102,0.342998,0.106137,0.492375,-1.352354,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2022,5,2022-05,-1.094427,0.380709,0.639472,0.871098,0.329341,0.278574,0.391202,-1.335076,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2022,6,2022-06,-0.619047,0.129777,0.295935,0.608107,0.200356,0.008313,0.201828,-1.335076,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2022,7,2022-07,-0.321934,-0.37607,0.351795,0.099939,0.467431,0.499094,0.371746,-1.343715,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2022,8,2022-08,0.037903,-0.33624,0.025016,-0.52106,0.508402,0.877128,0.065634,-1.343715,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2022,9,2022-09,0.249183,-0.372087,0.128356,-0.890945,0.77396,0.961689,0.552041,-1.369632,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2022,10,2022-10,0.183158,0.217404,0.491444,-0.095184,0.658632,0.895367,0.535179,-1.38691,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2022,11,2022-11,0.130338,0.340878,0.463514,-0.070581,0.600968,0.696401,0.242037,-1.369632,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2022,12,2022-12,0.226075,-0.292426,0.321072,-0.40229,0.669254,1.10428,0.616895,-1.38691,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2023,1,2023-01,-0.407766,0.396641,0.407655,0.059218,0.525094,0.628421,0.517019,-1.38691,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2023,2,2023-02,-0.853436,-0.113189,0.522167,0.096546,0.567584,0.535571,0.693423,-1.395549,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2023,3,2023-03,-1.219875,0.974182,0.756777,0.887217,0.388522,0.414534,0.572794,-1.378271,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2023,4,2023-04,-1.097729,0.348844,0.753984,0.88043,0.388522,0.237123,0.528693,-1.369632,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2023,5,2023-05,-1.084524,-0.23268,0.68416,0.348508,0.573653,0.581996,0.542961,-1.360993,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2023,6,2023-06,-0.685072,-0.662849,0.326658,-0.078216,0.526612,0.34158,0.404173,-1.343715,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2023,7,2023-07,-0.308729,-0.619036,0.26242,-0.581294,0.701121,0.681479,0.681749,-1.352354,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2023,8,2023-08,0.52979,-0.479629,0.175837,-0.975781,0.836176,0.923554,0.375637,-1.360993,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2023,9,2023-09,0.358125,-0.46768,0.164665,-1.325305,1.012202,1.250188,0.779031,-1.369632,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2023,10,2023-10,0.087422,-0.304375,0.279177,-1.333789,1.085041,1.228634,0.755683,-1.38691,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2023,11,2023-11,-0.212992,0.006302,0.594784,-0.234315,0.789134,0.999824,0.742712,-1.395549,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2023,12,2023-12,-0.797314,0.157658,0.818223,0.099939,0.754232,0.711324,0.627272,-1.38691,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2024,1,2024-01,-0.972281,-0.15302,0.740019,-0.031557,0.775477,0.827387,0.744009,-1.395549,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2024,2,2024-02,-0.612444,0.31698,0.868497,0.354447,0.692016,0.92687,0.676561,-1.369632,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2024,3,2024-03,-0.638854,-0.228697,0.851739,0.122845,0.77396,0.784278,0.747901,-1.378271,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2024,4,2024-04,-0.345042,-0.280477,0.823809,0.032919,0.799757,0.877128,0.801081,-1.38691,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2024,5,2024-05,-0.912858,-0.340223,0.740019,-0.044282,0.778512,0.853916,0.583171,-1.369632,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2024,6,2024-06,-0.41767,-0.627002,0.242869,-0.730605,0.760302,0.802516,0.469027,-1.360993,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2024,7,2024-07,-0.70818,-0.447765,0.153493,-0.599958,0.634352,0.616815,0.462542,-1.343715,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2024,8,2024-08,-0.255909,-0.583188,0.106013,-1.089461,0.839211,0.85889,0.657105,-1.352354,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2024,9,2024-09,-0.65536,-0.212765,0.307107,-0.868888,0.89384,1.086042,0.769951,-1.335076,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2024,10,2024-10,0.275594,0.269183,0.485858,-0.622015,0.892322,1.120861,0.62338,-1.369632,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2024,11,2024-11,-0.724687,0.444437,0.667402,0.066853,0.672289,0.668215,0.633757,-1.395549,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2024,12,2024-12,-0.298825,-0.348189,0.659023,-0.129966,0.76789,0.88376,0.763466,-1.395549,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2025,1,2025-01,-0.335139,-0.180901,0.432791,-0.370901,0.722366,0.752775,0.684343,-1.395549,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2025,2,2025-02,-1.114235,0.201472,0.73164,0.156779,0.687464,0.734536,0.753089,-1.395549,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2025,3,2025-03,-1.038306,0.436471,0.776328,0.659857,0.493228,0.368108,0.69472,-1.378271,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2025,4,2025-04,-0.866641,0.320963,0.748398,0.513939,0.544822,0.447695,0.69472,-1.378271,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2025,5,2025-05,-0.856737,0.145709,0.664609,0.636102,0.444668,0.333289,0.496266,-1.326437,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2025,6,2025-06,-1.143946,0.197488,0.550097,0.612348,0.382452,0.278574,0.440491,-1.335076,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2025,7,2025-07,-0.420971,-0.539375,0.083669,-0.117241,0.3779,0.34987,0.207016,-1.317798,SAN MARTIN,SAN MARTIN
SAN MARTIN,SAN MARTIN,2025,8,2025-08,-0.031423,-0.423867,0.20656,-0.454888,0.626765,0.719614,0.474216,-1.360993,SAN MARTIN,SAN MARTIN
SAN MARTIN,TOCACHE,2021,1,2021-01,-1.068017,0.508166,1.055626,1.005139,0.553926,0.228833,0.719365,-1.378271,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2021,2,2021-02,-0.949172,0.571895,1.13383,0.933028,0.628282,0.457643,0.882798,-1.369632,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2021,3,2021-03,-1.054812,1.934096,1.075177,1.334303,0.446186,0.230491,0.708988,-1.352354,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2021,4,2021-04,-0.896352,1.372487,1.156174,1.545544,0.411284,-0.067958,0.660996,-1.343715,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2021,5,2021-05,-0.787411,-0.013613,0.915977,0.979688,0.490193,0.336606,0.537773,-1.283241,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2021,6,2021-06,-1.143946,0.105878,0.653437,0.717545,0.440116,0.261993,0.488484,-1.309159,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2021,7,2021-07,-0.47049,-0.081325,0.173044,-0.273339,0.559996,0.63008,0.350993,-1.309159,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2021,8,2021-08,-0.463888,-0.356155,0.245662,-0.709396,0.816449,1.039617,0.461245,-1.335076,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2021,9,2021-09,-0.288921,0.281132,0.516581,-0.270794,0.801274,0.946766,0.707691,-1.343715,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2021,10,2021-10,-0.140365,0.04215,0.723262,-0.247888,0.909014,1.122519,0.61041,-1.360993,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2021,11,2021-11,-0.985486,0.751132,0.857325,0.200046,0.786099,0.900341,0.804972,-1.378271,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2021,12,2021-12,-0.579432,0.934352,1.094728,0.729422,0.685946,0.752775,0.85037,-1.369632,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2022,1,2022-01,-0.711482,0.141726,0.784707,0.038009,0.804309,0.853916,0.600033,-1.360993,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2022,2,2022-02,-1.576411,1.491978,1.00256,0.963569,0.543304,0.42614,0.654511,-1.360993,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2022,3,2022-03,-1.414649,2.157147,1.147795,1.399626,0.458326,0.021577,0.746604,-1.352354,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2022,4,2022-04,-0.926063,-0.021579,1.094728,1.104397,0.546339,0.310077,0.716771,-1.343715,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2022,5,2022-05,-1.183561,0.862657,0.857325,0.975446,0.464396,0.359818,0.50794,-1.335076,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2022,6,2022-06,-0.612444,0.109861,0.488651,0.575021,0.379417,0.280232,0.245929,-1.283241,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2022,7,2022-07,-0.539816,0.018251,0.485858,-0.153721,0.710226,0.684795,0.668778,-1.317798,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2022,8,2022-08,-0.503503,-0.117172,0.195388,-0.499851,0.667737,0.863864,0.231661,-1.300519,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2022,9,2022-09,-0.246005,-0.073359,0.404862,-0.684794,0.912049,1.07112,0.731039,-1.335076,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2022,10,2022-10,-0.094147,0.145709,0.675781,-0.273339,0.902945,1.140757,0.692126,-1.369632,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2022,11,2022-11,-0.077641,0.436471,0.597577,-0.25213,0.816449,0.910289,0.293921,-1.360993,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2022,12,2022-12,-0.645457,1.304775,0.737226,0.127087,0.734505,0.965005,0.751792,-1.352354,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2023,1,2023-01,-1.044909,0.627657,0.765156,0.465582,0.614625,0.505726,0.662293,-1.369632,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2023,2,2023-02,-1.203369,0.512149,0.818223,0.297607,0.708708,0.598577,0.839994,-1.38691,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2023,3,2023-03,-1.408047,1.14147,1.024904,1.084036,0.508402,0.388005,0.736227,-1.343715,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2023,4,2023-04,-0.945871,0.149692,1.036076,0.934725,0.576688,0.402927,0.72585,-1.352354,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2023,5,2023-05,-1.229779,-0.216748,0.753984,0.008316,0.813414,0.848941,0.762169,-1.369632,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2023,6,2023-06,-0.520009,-0.372087,0.390897,-0.347995,0.748163,0.766039,0.53907,-1.326437,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2023,7,2023-07,-0.222896,-0.623019,0.315486,-0.932515,0.959091,0.940134,0.827023,-1.343715,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2023,8,2023-08,0.031301,-0.380053,0.223318,-1.27101,1.074419,1.256821,0.666184,-1.326437,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2023,9,2023-09,-0.477093,-0.380053,0.349002,-1.378752,1.227683,1.422625,0.945058,-1.360993,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2023,10,2023-10,-0.668565,-0.595138,0.298728,-1.811415,1.411297,1.598378,1.061795,-1.378271,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2023,11,2023-11,-0.906256,0.050116,0.75957,-0.504941,1.056209,1.213711,0.956731,-1.38691,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2023,12,2023-12,-1.216574,1.989859,1.301409,0.82359,0.775477,0.789252,0.862044,-1.378271,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2024,1,2024-01,-0.899653,-0.33624,1.024904,0.057521,0.943916,1.018062,0.902254,-1.369632,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2024,2,2024-02,-0.992088,0.416556,1.083556,0.236525,0.913567,0.974953,0.998238,-1.38691,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2024,3,2024-03,-0.899653,0.185539,1.131037,0.259431,0.916602,0.915263,0.838697,-1.360993,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2024,4,2024-04,-0.945871,-0.224714,1.024904,-0.051917,1.000063,0.991533,1.012506,-1.38691,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2024,5,2024-05,-0.658662,-0.304375,0.860118,-0.30388,1.018272,1.154022,0.75698,-1.378271,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2024,6,2024-06,-0.866641,-0.388019,0.307107,-1.019047,0.993993,1.009772,0.732336,-1.343715,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2024,7,2024-07,-0.668565,-0.256579,0.170251,-0.917244,0.849833,0.966663,0.597439,-1.317798,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2024,8,2024-08,-0.648758,-0.547341,0.083669,-1.494977,1.077454,1.124177,0.906145,-1.326437,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2024,9,2024-09,-1.035005,-0.23268,0.268005,-1.429654,1.191264,1.323142,0.972296,-1.326437,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2024,10,2024-10,-0.381356,0.360793,0.720469,-0.694126,1.138152,1.409361,0.968405,-1.360993,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2024,11,2024-11,-1.355226,1.400368,1.156174,0.765053,0.711743,0.588628,0.845182,-1.352354,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2024,12,2024-12,-1.044909,1.145453,1.167346,0.693791,0.748163,0.664898,0.834805,-1.369632,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2025,1,2025-01,-1.107632,0.197488,0.801465,0.061763,0.808861,0.729562,0.8374,-1.378271,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2025,2,2025-02,-1.173657,0.31698,0.969044,0.370566,0.787617,0.784278,0.880203,-1.378271,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2025,3,2025-03,-1.619327,0.277149,1.008146,0.695488,0.670772,0.70635,0.8374,-1.360993,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2025,4,2025-04,-1.302406,0.217404,0.971837,0.426558,0.76789,0.882102,0.792002,-1.360993,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2025,5,2025-05,-1.071319,0.380709,0.882462,0.502062,0.687464,0.694743,0.646728,-1.326437,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2025,6,2025-06,-1.242984,0.72325,0.876876,0.847344,0.534199,0.363134,0.637648,-1.326437,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2025,7,2025-07,-0.503503,-0.439799,0.245662,-0.155417,0.569101,0.659924,0.365261,-1.309159,SAN MARTIN,TOCACHE
SAN MARTIN,TOCACHE,2025,8,2025-08,-0.279017,-0.37607,0.256834,-0.750966,0.855903,0.983243,0.614301,-1.335076,SAN MARTIN,TOCACHE
TUMBES,CONTRALMIRANTE VILLAR,2021,1,2021-01,0.443958,-0.252596,1.069591,0.224648,1.103251,0.509042,1.379581,1.59356,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2021,2,2021-02,0.364727,-0.388019,1.175725,0.084669,1.223131,0.563758,1.629919,1.541726,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2021,3,2021-03,0.71466,0.420539,1.34889,0.29082,1.239823,0.590286,1.622136,1.161608,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2021,4,2021-04,0.592514,-0.356155,0.983009,-0.118089,1.192781,0.658266,1.515775,1.23936,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2021,5,2021-05,-0.694975,-0.547341,0.73164,-0.125725,1.045587,0.5621,1.328995,1.697229,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2021,6,2021-06,-0.860038,-0.587171,0.639472,0.033767,0.922672,0.323341,1.278409,1.714507,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2021,7,2021-07,-0.589335,-0.718612,0.485858,-0.080762,0.874113,0.512358,1.1487,1.749063,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2021,8,2021-08,-0.609143,-0.694714,0.407655,-0.168143,0.852868,0.326657,1.159077,1.636756,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2021,9,2021-09,-0.110653,-0.654883,0.340623,-0.319151,0.868043,0.373083,1.151294,1.757702,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2021,10,2021-10,0.245882,-0.51946,0.449549,-0.258917,0.912049,0.318367,1.2823,1.524448,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2021,11,2021-11,0.027999,-0.495561,0.396483,-0.140147,0.825554,0.194014,1.230416,1.628117,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2021,12,2021-12,0.16005,-0.447765,0.675781,0.010013,0.951504,0.388005,1.316024,1.878649,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2022,1,2022-01,-0.008314,-0.407934,0.910391,-0.028163,1.116908,0.577022,1.382175,1.895927,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2022,2,2022-02,0.229376,-0.403951,0.904805,-0.125725,1.154845,0.580338,1.537826,1.679951,TUMBES,CONTRALMIRANTE VILLAR
