fecha_evento,departamento,provincia,produccion_t,cosecha_ha,precio_chacra_kg,num_emergencias,total_afectados,ALLSKY_SFC_SW_DWN,PRECTOTCORR,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M,n_noticias
2024-10,CAJAMARCA,SAN MARCOS,2.85,0.0,0.65,0.0,0.0,20.05,47.43,9.79,68.49,15.29,24.53,7.82,1.82,12.0
2024-11,CAJAMARCA,SAN MARCOS,2.85,0.0,0.55,0.0,0.0,20.8,46.5,8.94,63.35,15.23,26.66,8.24,1.49,7.0
2024-12,CAJAMARCA,SAN MARCOS,2.85,0.0,0.5,0.0,0.0,16.36,70.05999999999999,10.42,74.54,14.71,24.34,8.52,1.5,9.0
2025-01,CAJAMARCA,SAN MARCOS,1.4,0.0,0.5,0.0,0.0,16.2,83.39,10.08,75.75,13.93,23.36,6.58,1.47,14.0
2025-02,CAJAMARCA,SAN MARCOS,2.85,0.0,0.4,0.0,0.0,14.36,109.76,10.58,81.13,13.41,21.61,6.93,1.36,13.0
2025-03,CAJAMARCA,SAN MARCOS,0.0,0.0,0.4,0.0,0.0,15.74,102.92,10.57,82.23,13.11,21.64,5.88,1.25,18.0
2025-04,CAJAMARCA,SAN MARCOS,2.85,0.0,2.0,0.0,0.0,15.98,46.8,10.93,81.72,13.8,21.79,8.04,1.32,8.0
2025-05,CAJAMARCA,SAN MARCOS,2.85,0.0,1.5,0.0,0.0,17.31,18.91,9.84,75.6,13.69,21.87,5.67,1.77,8.0
2025-06,CAJAMARCA,SAN MARCOS,1.4,0.0,1.0,0.0,0.0,16.54,107.1,9.34,77.73,12.36,20.94,3.03,1.8,14.0
2025-07,CAJAMARCA,SAN MARCOS,2.9,0.0,1.5,0.0,0.0,20.06,6.2,8.2,72.27,11.84,22.13,-0.19,2.28,8.0
2025-08,CAJAMARCA,SAN MARCOS,0.0,0.0,1.5,0.0,0.0,20.29,4.65,8.74,68.08,13.96,23.93,5.02,2.13,14.0
2021-01,CAJAMARCA,SAN MIGUEL,0.0,0.0,2.0,0.0,0.0,14.99,39.06,10.27,78.03,13.95,22.61,7.17,1.48,1.0
2021-02,CAJAMARCA,SAN MIGUEL,0.0,0.0,2.0,0.0,0.0,18.13,17.08,9.81,72.65,14.55,23.45,6.99,1.74,0.0
2021-03,CAJAMARCA,SAN MIGUEL,0.0,0.0,2.0,0.0,0.0,15.37,68.82000000000001,9.76,76.05,13.64,22.53,6.21,1.57,3.0
2021-04,CAJAMARCA,SAN MIGUEL,10.0,0.0,2.0,0.0,0.0,15.81,20.7,10.16,73.93,14.75,23.77,9.77,1.25,2.0
2021-05,CAJAMARCA,SAN MIGUEL,15.0,0.0,2.0,0.0,0.0,15.67,12.09,9.23,68.4,14.64,23.37,8.26,1.62,1.0
2021-06,CAJAMARCA,SAN MIGUEL,22.0,0.0,1.2,0.0,0.0,14.41,5.7,8.82,67.17,14.29,22.96,7.4,1.69,1.0
2021-07,CAJAMARCA,SAN MIGUEL,31.0,0.0,1.3666666666666665,0.0,0.0,16.88,4.96,7.85,61.53,14.23,24.09,5.72,2.28,0.0
2021-08,CAJAMARCA,SAN MIGUEL,36.5,0.0,1.3333333333333333,0.0,0.0,16.6,13.02,8.2,60.86,14.96,24.21,5.54,2.1,2.0
2021-09,CAJAMARCA,SAN MIGUEL,22.0,0.0,1.6,0.0,0.0,17.47,16.5,8.62,63.24,15.0,25.49,8.59,2.17,6.0
2021-10,CAJAMARCA,SAN MIGUEL,12.0,0.0,1.6,0.0,0.0,16.85,66.96000000000001,10.07,71.08,15.3,24.69,10.23,1.45,6.0
2021-11,CAJAMARCA,SAN MIGUEL,11.0,0.0,1.6,0.0,0.0,17.34,50.7,9.19,68.98,14.37,23.66,5.85,1.53,14.0
2021-12,CAJAMARCA,SAN MIGUEL,0.0,0.0,1.6,0.0,0.0,17.44,57.35,10.06,75.12,14.31,23.33,6.09,1.51,8.0
2022-01,CAJAMARCA,SAN MIGUEL,0.0,0.0,1.6,0.0,0.0,18.12,55.18,9.46,72.94,13.91,24.0,4.83,1.71,7.0
2022-02,CAJAMARCA,SAN MIGUEL,0.0,0.0,1.6,0.0,0.0,14.42,108.92,10.12,78.82,13.58,21.84,5.84,1.32,3.0
2022-03,CAJAMARCA,SAN MIGUEL,0.0,0.0,1.6,0.0,0.0,15.94,97.65,10.38,81.07,13.42,21.36,6.49,1.41,7.0
2022-04,CAJAMARCA,SAN MIGUEL,5.0,0.0,1.0,0.0,0.0,14.62,66.3,10.61,80.29,13.93,21.86,8.83,1.34,16.0
2022-05,CAJAMARCA,SAN MIGUEL,6.0,0.0,1.5,0.0,0.0,14.57,37.2,10.07,75.26,14.3,22.46,8.88,1.31,26.0
2022-06,CAJAMARCA,SAN MIGUEL,13.0,0.0,1.4666666666666668,0.0,0.0,15.84,19.8,8.75,70.8,13.25,21.75,4.85,1.48,22.0
2022-07,CAJAMARCA,SAN MIGUEL,34.0,0.0,1.4,0.0,0.0,15.94,8.680000000000001,8.42,65.28,14.14,23.65,5.04,2.05,9.0
2022-08,CAJAMARCA,SAN MIGUEL,43.0,0.0,1.25,0.0,0.0,16.88,12.09,8.3,62.29,14.72,23.98,5.63,2.02,5.0
2022-09,CAJAMARCA,SAN MIGUEL,35.4,0.0,1.3333333333333333,0.0,0.0,17.33,39.3,8.89,63.75,15.36,25.21,8.74,1.75,7.0
2022-10,CAJAMARCA,SAN MIGUEL,19.0,0.0,1.35,0.0,0.0,19.15,13.95,8.14,58.75,15.22,25.53,6.08,1.62,8.0
2022-11,CAJAMARCA,SAN MIGUEL,0.0,0.0,1.35,0.0,0.0,19.73,8.7,8.19,58.25,15.52,25.0,7.26,1.75,11.0
2022-12,CAJAMARCA,SAN MIGUEL,0.0,0.0,1.35,0.0,0.0,17.77,39.37,9.06,69.47,14.11,24.47,4.42,1.74,12.0
2023-01,CAJAMARCA,SAN MIGUEL,0.0,0.0,1.35,0.0,0.0,16.59,267.22,9.53,74.53,13.63,23.01,6.73,1.44,8.0
2023-02,CAJAMARCA,SAN MIGUEL,0.0,0.0,1.35,0.0,0.0,13.38,98.84,10.93,83.24,13.75,21.14,7.5,1.34,4.0
2023-03,CAJAMARCA,SAN MIGUEL,0.0,0.0,1.35,0.0,0.0,15.65,96.72,10.7,83.92,13.32,21.29,6.6,1.64,17.0
2023-04,CAJAMARCA,SAN MIGUEL,0.0,0.0,1.35,0.0,0.0,14.37,47.400000000000006,10.96,84.2,13.63,20.62,7.99,1.18,5.0
2023-05,CAJAMARCA,SAN MIGUEL,6.0,0.0,1.6,0.0,0.0,14.58,31.62,10.9,79.55,14.61,21.98,9.05,1.41,15.0
2023-06,CAJAMARCA,SAN MIGUEL,14.0,0.0,1.4666666666666668,0.0,0.0,16.09,0.6,9.46,72.12,14.23,22.46,5.79,1.91,9.0
2023-07,CAJAMARCA,SAN MIGUEL,20.0,0.0,2.5,0.0,0.0,17.04,4.340000000000001,9.09,66.56,15.08,24.27,7.11,2.16,5.0
2023-08,CAJAMARCA,SAN MIGUEL,0.0,0.0,2.5,0.0,0.0,17.73,3.41,8.86,63.02,15.66,25.23,7.97,2.05,13.0
2023-09,CAJAMARCA,SAN MIGUEL,0.0,0.0,2.5,0.0,0.0,17.27,7.5,9.36,62.53,16.48,25.11,9.54,2.11,18.0
2023-10,CAJAMARCA,SAN MIGUEL,0.0,0.0,2.5,0.0,0.0,16.71,52.39,10.28,69.85,15.96,25.43,8.77,1.7,8.0
2023-11,CAJAMARCA,SAN MIGUEL,0.0,0.0,2.5,0.0,0.0,17.33,45.0,9.93,67.85,15.85,25.42,6.87,1.67,9.0
2023-12,CAJAMARCA,SAN MIGUEL,0.0,0.0,2.5,0.0,0.0,13.75,117.8,11.2,78.16,15.3,24.14,9.01,1.4,7.0
2024-01,CAJAMARCA,SAN MIGUEL,0.0,0.0,2.5,0.0,0.0,14.94,35.65,11.38,78.22,15.59,24.38,9.91,1.55,10.0
2024-02,CAJAMARCA,SAN MIGUEL,0.0,0.0,2.5,0.0,0.0,16.1,36.25,11.0,76.68,15.43,24.28,8.31,1.78,14.0
2024-03,CAJAMARCA,SAN MIGUEL,0.0,0.0,2.5,0.0,0.0,16.04,39.37,10.71,74.37,15.44,25.26,7.24,1.51,7.0
2024-04,CAJAMARCA,SAN MIGUEL,0.0,0.0,2.5,0.0,0.0,14.5,45.9,11.13,76.93,15.47,24.16,10.25,1.17,12.0
2024-05,CAJAMARCA,SAN MIGUEL,5.0,0.0,1.25,0.0,0.0,15.67,19.22,10.35,68.89,16.33,25.03,9.48,1.39,8.0
2024-06,CAJAMARCA,SAN MIGUEL,14.0,0.0,1.0666666666666669,0.0,0.0,15.76,8.7,9.02,63.99,15.58,25.79,7.07,1.67,14.0
2024-07,CAJAMARCA,SAN MIGUEL,37.0,0.0,1.0,0.0,0.0,16.97,4.96,8.27,60.16,15.41,25.35,7.18,2.42,5.0
2024-08,CAJAMARCA,SAN MIGUEL,23.0,0.0,1.0,0.0,0.0,16.75,2.1700000000000004,8.4,58.63,15.97,25.57,7.61,2.14,3.0
2024-09,CAJAMARCA,SAN MIGUEL,21.0,0.0,1.0,0.0,0.0,15.67,19.2,8.47,57.25,16.66,27.4,9.02,2.08,7.0
2024-10,CAJAMARCA,SAN MIGUEL,5.0,0.0,1.0,0.0,0.0,16.93,30.07,9.69,65.62,16.06,25.24,9.08,1.67,12.0
2024-11,CAJAMARCA,SAN MIGUEL,0.0,0.0,1.0,0.0,0.0,19.1,23.1,8.59,62.7,15.05,24.87,6.85,1.82,7.0
2024-12,CAJAMARCA,SAN MIGUEL,0.0,0.0,1.0,0.0,0.0,14.95,73.47,10.41,74.52,15.01,24.32,6.94,1.4,9.0
2025-01,CAJAMARCA,SAN MIGUEL,0.0,0.0,1.0,0.0,0.0,15.48,86.17999999999999,10.26,77.34,14.15,22.89,6.33,1.5,14.0
2025-02,CAJAMARCA,SAN MIGUEL,0.0,0.0,1.0,0.0,0.0,14.52,101.36,10.93,82.64,13.92,21.83,6.64,1.35,13.0
2025-03,CAJAMARCA,SAN MIGUEL,0.0,0.0,1.0,0.0,0.0,15.02,87.42,10.77,81.31,13.96,21.56,8.18,1.31,18.0
2025-04,CAJAMARCA,SAN MIGUEL,0.0,0.0,1.0,0.0,0.0,15.2,49.8,11.0,80.3,14.51,22.1,9.84,1.18,8.0
2025-05,CAJAMARCA,SAN MIGUEL,5.0,0.0,1.25,0.0,0.0,15.06,15.5,10.02,74.28,14.5,22.43,8.35,1.61,8.0
2025-06,CAJAMARCA,SAN MIGUEL,14.0,0.0,1.1666666666666667,0.0,0.0,14.27,127.8,9.64,76.26,13.5,21.55,6.11,1.89,14.0
2025-07,CAJAMARCA,SAN MIGUEL,40.0,0.0,1.125,0.0,0.0,17.73,1.55,8.32,67.45,13.51,22.99,3.16,2.52,8.0
2025-08,CAJAMARCA,SAN MIGUEL,44.0,0.0,1.5,0.0,0.0,16.43,3.72,8.8,64.81,14.98,24.15,8.4,2.11,14.0
2021-01,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.2,0.0,0.0,14.99,30.38,11.05,79.58,15.34,23.92,9.64,1.9,1.0
2021-02,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.2,0.0,0.0,18.13,15.96,10.8,74.92,16.18,25.92,8.52,1.86,0.0
2021-03,CAJAMARCA,SANTA CRUZ,5.0,0.0,1.2,0.0,0.0,15.37,53.32,10.64,78.67,14.99,24.06,7.91,1.68,3.0
2021-04,CAJAMARCA,SANTA CRUZ,4.0,0.0,1.2,0.0,0.0,15.81,18.0,11.23,78.12,16.02,24.57,10.31,1.86,2.0
2021-05,CAJAMARCA,SANTA CRUZ,11.0,0.0,1.1,0.0,0.0,15.67,8.370000000000001,10.36,73.81,15.92,26.22,8.33,1.9,1.0
2021-06,CAJAMARCA,SANTA CRUZ,4.0,0.0,1.2,0.0,0.0,14.41,6.0,9.89,72.25,15.62,25.3,8.16,2.06,1.0
2021-07,CAJAMARCA,SANTA CRUZ,5.0,0.0,1.1,0.0,0.0,16.88,3.41,8.77,66.35,15.57,26.37,6.15,2.43,0.0
2021-08,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.1,0.0,0.0,16.6,10.23,9.31,65.48,16.51,26.89,6.71,2.44,2.0
2021-09,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.1,0.0,0.0,17.47,15.0,9.85,68.67,16.42,28.02,8.66,2.47,6.0
2021-10,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.1,0.0,0.0,16.85,50.220000000000006,11.32,76.67,16.45,26.85,11.34,2.03,6.0
2021-11,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.1,0.0,0.0,17.34,37.8,10.32,74.06,15.57,25.48,9.82,1.75,14.0
2021-12,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.1,0.0,0.0,17.44,50.220000000000006,11.02,77.35,15.81,24.74,7.92,1.81,8.0
2022-01,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.1,0.0,0.0,18.12,40.3,10.27,74.06,15.58,25.49,6.3,1.96,7.0
2022-02,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.1,0.0,0.0,14.42,85.96,10.9,80.3,15.02,24.83,6.96,1.66,3.0
2022-03,CAJAMARCA,SANTA CRUZ,5.0,0.0,1.0,0.0,0.0,15.94,75.95,11.06,82.12,14.8,22.71,8.85,1.6,7.0
2022-04,CAJAMARCA,SANTA CRUZ,3.0,0.0,1.0,0.0,0.0,14.62,56.4,11.47,82.23,15.39,23.87,9.7,1.74,16.0
2022-05,CAJAMARCA,SANTA CRUZ,13.0,0.0,1.0,0.0,0.0,14.57,27.9,10.89,77.85,15.66,24.91,9.53,1.88,26.0
2022-06,CAJAMARCA,SANTA CRUZ,9.0,0.0,1.1,0.0,0.0,15.84,14.1,9.67,74.62,14.7,24.83,6.72,1.82,22.0
2022-07,CAJAMARCA,SANTA CRUZ,9.0,0.0,1.1,0.0,0.0,15.94,7.13,9.62,71.11,15.6,25.61,7.06,2.21,9.0
2022-08,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.1,0.0,0.0,16.88,8.680000000000001,9.23,66.2,16.21,26.76,6.58,2.39,5.0
2022-09,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.1,0.0,0.0,17.33,31.8,9.93,68.26,16.67,27.28,8.68,2.31,7.0
2022-10,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.1,0.0,0.0,19.15,10.54,9.69,67.15,16.43,27.57,8.71,1.94,8.0
2022-11,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.1,0.0,0.0,19.73,6.3,9.33,62.73,17.01,27.94,9.06,1.99,11.0
2022-12,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.1,0.0,0.0,17.77,28.21,9.88,71.01,15.75,26.81,6.23,2.0,12.0
2023-01,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.1,0.0,0.0,16.59,190.65,10.38,77.74,14.86,25.4,9.17,1.67,8.0
2023-02,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.1,0.0,0.0,13.38,78.39999999999999,11.48,83.53,15.08,22.18,9.24,1.73,4.0
2023-03,CAJAMARCA,SANTA CRUZ,4.0,0.0,1.0,0.0,0.0,15.65,105.09,11.42,82.94,15.16,23.66,7.59,1.69,17.0
2023-04,CAJAMARCA,SANTA CRUZ,3.0,0.0,1.2,0.0,0.0,14.37,40.2,11.69,84.24,15.24,23.23,9.63,1.45,5.0
2023-05,CAJAMARCA,SANTA CRUZ,9.0,0.0,1.15,0.0,0.0,14.58,22.94,11.69,79.96,16.25,24.39,9.34,1.8,15.0
2023-06,CAJAMARCA,SANTA CRUZ,8.0,0.0,1.15,0.0,0.0,16.09,0.6,10.28,73.74,15.92,25.33,6.2,2.13,9.0
2023-07,CAJAMARCA,SANTA CRUZ,7.0,0.0,1.25,0.0,0.0,17.04,2.79,10.14,70.62,16.52,26.49,7.97,2.3,5.0
2023-08,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.25,0.0,0.0,17.73,2.48,9.95,66.67,17.26,27.42,8.07,2.31,13.0
2023-09,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.25,0.0,0.0,17.27,5.1000000000000005,10.27,65.04,17.99,27.86,10.57,2.55,18.0
2023-10,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.25,0.0,0.0,16.71,37.51,11.21,73.06,17.15,26.71,9.77,2.06,8.0
2023-11,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.25,0.0,0.0,17.33,34.8,10.93,71.36,17.16,27.64,9.06,2.12,9.0
2023-12,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.25,0.0,0.0,13.75,93.93,12.12,79.93,16.75,26.02,11.58,1.93,7.0
2024-01,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.25,0.0,0.0,14.94,28.83,12.11,78.73,17.06,26.28,11.29,2.05,10.0
2024-02,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.25,0.0,0.0,16.1,29.29,11.74,76.29,17.23,26.51,9.48,2.14,14.0
2024-03,CAJAMARCA,SANTA CRUZ,4.0,0.0,1.0,0.0,0.0,16.04,27.59,11.56,75.18,17.17,27.61,9.52,1.86,7.0
2024-04,CAJAMARCA,SANTA CRUZ,4.0,0.0,1.2,0.0,0.0,14.5,31.8,12.11,79.35,16.9,25.53,11.84,1.65,12.0
2024-05,CAJAMARCA,SANTA CRUZ,8.0,0.0,1.25,0.0,0.0,15.67,16.12,11.53,73.33,17.74,27.33,9.2,1.99,8.0
2024-06,CAJAMARCA,SANTA CRUZ,8.0,0.0,1.3250000000000002,0.0,0.0,15.76,9.3,10.2,69.81,16.79,28.07,7.7,2.07,14.0
2024-07,CAJAMARCA,SANTA CRUZ,8.0,0.0,1.4,0.0,0.0,16.97,4.340000000000001,9.39,65.9,16.69,27.01,7.02,2.59,5.0
2024-08,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.4,0.0,0.0,16.75,2.79,9.63,64.12,17.38,27.35,9.07,2.54,3.0
2024-09,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.4,0.0,0.0,15.67,14.7,9.74,62.54,18.19,29.23,9.61,2.5,7.0
2024-10,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.4,0.0,0.0,16.93,27.9,10.87,70.24,17.41,26.69,10.68,2.17,12.0
2024-11,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.4,0.0,0.0,19.1,17.4,9.28,63.86,16.5,26.8,8.5,1.89,7.0
2024-12,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.4,0.0,0.0,14.95,51.77,11.36,77.4,16.32,24.91,9.62,1.83,9.0
2025-01,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.4,0.0,0.0,15.48,64.17,10.95,77.64,15.74,24.99,9.56,1.78,14.0
2025-02,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.4,0.0,0.0,14.52,70.83999999999999,11.62,81.84,15.64,24.89,9.86,1.63,13.0
2025-03,CAJAMARCA,SANTA CRUZ,5.0,0.0,1.0,0.0,0.0,15.02,76.57000000000001,11.41,81.21,15.52,24.9,9.8,1.57,18.0
2025-04,CAJAMARCA,SANTA CRUZ,5.0,0.0,1.0,0.0,0.0,15.2,35.099999999999994,11.74,81.66,15.9,24.36,11.06,1.69,8.0
2025-05,CAJAMARCA,SANTA CRUZ,9.0,0.0,1.15,0.0,0.0,15.06,12.71,10.85,75.77,16.17,25.58,8.71,1.93,8.0
2025-06,CAJAMARCA,SANTA CRUZ,10.0,0.0,1.15,0.0,0.0,14.27,100.5,10.48,78.56,14.93,24.19,6.89,1.99,14.0
2025-07,CAJAMARCA,SANTA CRUZ,10.0,0.0,1.15,0.0,0.0,17.73,1.24,8.9,68.5,15.2,26.07,3.65,2.46,8.0
2025-08,CAJAMARCA,SANTA CRUZ,0.0,0.0,1.15,0.0,0.0,16.43,2.48,9.79,68.54,16.46,26.56,7.81,2.48,14.0
2021-01,CUSCO,LA CONVENCION,130.6,0.0,1.06,0.0,0.0,14.63,132.36999999999998,11.44,89.13,13.09,19.63,8.05,1.51,1.0
2021-02,CUSCO,LA CONVENCION,115.9,0.0,1.06,0.0,0.0,14.71,96.6,11.49,87.85,13.43,20.4,7.56,1.43,0.0
2021-03,CUSCO,LA CONVENCION,14.0,0.0,0.95,0.0,0.0,15.67,70.37,11.2,87.61,13.07,20.1,7.7,1.28,3.0
2021-04,CUSCO,LA CONVENCION,0.0,0.0,0.95,0.0,0.0,14.73,119.4,11.27,88.11,13.07,19.68,7.9,1.27,2.0
2021-05,CUSCO,LA CONVENCION,0.0,0.0,0.95,0.0,0.0,14.57,2.1700000000000004,10.33,83.72,12.64,20.02,5.42,1.19,1.0
2021-06,CUSCO,LA CONVENCION,0.0,0.0,0.95,0.0,0.0,13.75,3.0,10.04,81.61,12.77,21.18,6.01,1.35,1.0
2021-07,CUSCO,LA CONVENCION,0.0,0.0,0.95,0.0,0.0,16.11,0.0,8.53,70.91,12.97,22.8,4.13,1.51,0.0
2021-08,CUSCO,LA CONVENCION,0.0,0.0,0.95,0.0,0.0,16.39,0.93,8.89,69.81,13.7,24.27,5.21,1.57,2.0
2021-09,CUSCO,LA CONVENCION,0.0,0.0,0.95,0.0,0.0,16.47,6.3,9.68,70.89,14.7,24.01,8.7,1.76,6.0
2021-10,CUSCO,LA CONVENCION,0.0,0.0,0.95,0.0,0.0,18.15,51.77,10.62,75.0,15.18,28.76,8.44,1.71,6.0
2021-11,CUSCO,LA CONVENCION,0.0,0.0,0.95,0.0,0.0,14.91,73.8,10.81,78.42,14.53,23.77,7.79,1.7,14.0
2021-12,CUSCO,LA CONVENCION,23.0,0.0,1.2,0.0,0.0,15.86,74.09,11.14,81.73,14.26,23.69,8.12,1.46,8.0
2022-01,CUSCO,LA CONVENCION,140.0,0.0,1.1,0.0,0.0,15.46,133.29999999999998,10.89,81.81,13.95,25.59,8.28,1.61,7.0
2022-02,CUSCO,LA CONVENCION,97.2,0.0,1.14,0.0,0.0,14.44,650.44,11.26,87.42,13.19,19.04,8.55,1.44,3.0
2022-03,CUSCO,LA CONVENCION,16.0,0.0,1.2,0.0,0.0,15.68,115.63,11.44,88.87,13.14,19.05,8.25,1.36,7.0
2022-04,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,15.01,57.0,11.62,88.28,13.52,19.46,8.54,1.25,16.0
2022-05,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,13.89,7.13,10.75,87.09,12.61,18.8,6.44,1.26,26.0
2022-06,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,15.41,0.8999999999999999,9.2,78.6,12.12,21.31,1.73,1.32,22.0
2022-07,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,16.07,6.2,9.89,75.78,14.04,23.69,7.95,1.41,9.0
2022-08,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,15.76,1.86,8.84,69.82,13.6,23.29,5.01,1.69,5.0
2022-09,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,15.99,8.100000000000001,9.87,72.97,14.56,24.24,7.4,1.76,7.0
2022-10,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,17.69,0.31,10.29,72.63,15.26,25.42,8.56,1.94,8.0
2022-11,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,18.21,13.8,9.5,67.27,15.36,26.52,7.7,1.99,11.0
2022-12,CUSCO,LA CONVENCION,32.0,0.0,1.2,0.0,0.0,14.88,76.57000000000001,10.57,78.5,14.17,24.24,8.05,1.65,12.0
2023-01,CUSCO,LA CONVENCION,60.0,0.0,1.2,0.0,0.0,15.17,51.46,10.63,79.83,13.97,22.23,7.9,1.77,8.0
2023-02,CUSCO,LA CONVENCION,84.0,0.0,1.1,0.0,0.0,14.67,80.64,11.03,83.16,13.82,21.48,7.83,1.6,4.0
2023-03,CUSCO,LA CONVENCION,18.0,0.0,1.2,0.0,0.0,15.43,37.51,10.94,82.14,13.91,22.63,7.57,1.54,17.0
2023-04,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,15.17,29.1,10.73,79.67,14.23,23.57,7.97,1.46,5.0
2023-05,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,13.89,17.360000000000003,10.5,79.04,14.1,23.32,7.01,1.44,15.0
2023-06,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,15.59,0.0,9.57,75.82,13.57,23.97,5.86,1.58,9.0
2023-07,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,15.01,0.0,9.67,72.66,14.6,24.19,7.06,1.71,5.0
2023-08,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,16.21,2.48,9.66,70.58,14.79,26.55,6.53,1.66,13.0
2023-09,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,17.26,15.0,10.07,71.73,15.02,26.71,9.02,1.67,18.0
2023-10,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,16.69,19.22,10.92,73.27,16.0,25.73,9.09,1.84,8.0
2023-11,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,16.13,52.2,11.26,76.26,15.72,24.74,9.49,1.96,9.0
2023-12,CUSCO,LA CONVENCION,2.0,0.0,1.0,0.0,0.0,15.69,117.49,11.9,82.84,15.04,23.01,9.67,1.58,7.0
2024-01,CUSCO,LA CONVENCION,60.0,0.0,1.2,0.0,0.0,15.1,66.64999999999999,11.98,82.85,15.13,22.65,9.62,1.6,10.0
2024-02,CUSCO,LA CONVENCION,54.0,0.0,1.15,0.0,0.0,15.24,101.5,11.65,82.61,14.83,23.16,9.33,1.61,14.0
2024-03,CUSCO,LA CONVENCION,18.0,0.0,1.2,0.0,0.0,15.26,97.03,12.02,84.21,14.97,22.19,8.99,1.47,7.0
2024-04,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,15.75,24.9,11.84,82.91,14.96,22.74,8.89,1.35,12.0
2024-05,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,14.65,11.47,11.02,77.49,15.2,23.9,7.95,1.47,8.0
2024-06,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,14.16,24.0,10.17,76.04,14.45,23.65,7.58,1.52,14.0
2024-07,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,14.59,1.86,8.7,69.7,13.5,22.73,4.6,1.6,5.0
2024-08,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,15.86,0.31,8.84,67.63,14.22,24.71,6.73,1.63,3.0
2024-09,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,15.09,14.7,9.71,68.66,15.41,25.54,8.23,1.68,7.0
2024-10,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,17.62,22.01,10.57,72.3,15.75,27.37,8.39,1.85,12.0
2024-11,CUSCO,LA CONVENCION,0.0,0.0,1.2,0.0,0.0,14.87,213.3,11.1,80.36,14.51,25.07,8.43,1.54,7.0
2024-12,CUSCO,LA CONVENCION,30.0,0.0,1.3,0.0,0.0,13.71,76.26,11.82,86.42,14.15,21.01,8.69,1.52,9.0
2025-01,CUSCO,LA CONVENCION,0.0,0.0,1.3,0.0,0.0,14.01,113.77,11.5,86.42,13.77,20.31,8.8,1.66,14.0
2025-02,CUSCO,LA CONVENCION,57.0,0.0,1.15,0.0,0.0,15.08,158.76,11.47,86.03,13.77,21.21,8.46,1.46,13.0
2025-03,CUSCO,LA CONVENCION,65.0,0.0,1.35,0.0,0.0,13.45,157.48,11.64,88.94,13.41,19.89,8.58,1.35,18.0
