departamento,provincia,DATE,T2M,T2M_MAX,WS2M,PRECTOTCORR,RH2M,month_sin,month_cos,lat,lon
CUSCO,LA CONVENCION,2022-06-01,12.12,21.31,1.32,0.03,78.6,1.2246467991473532e-16,-1.0,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2022-07-01,14.04,23.69,1.41,0.2,75.78,-0.4999999999999997,-0.8660254037844388,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2022-08-01,13.6,23.29,1.69,0.06,69.82,-0.8660254037844385,-0.5000000000000004,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2022-09-01,14.56,24.24,1.76,0.27,72.97,-1.0,-1.8369701987210297e-16,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2022-10-01,15.26,25.42,1.94,0.01,72.63,-0.8660254037844386,0.5000000000000001,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2022-11-01,15.36,26.52,1.99,0.46,67.27,-0.5000000000000004,0.8660254037844384,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2022-12-01,14.17,24.24,1.65,2.47,78.5,-2.4492935982947064e-16,1.0,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2023-01-01,13.97,22.23,1.77,1.66,79.83,0.49999999999999994,0.8660254037844387,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2023-02-01,13.82,21.48,1.6,2.88,83.16,0.8660254037844386,0.5000000000000001,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2023-03-01,13.91,22.63,1.54,1.21,82.14,1.0,6.123233995736766e-17,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2023-04-01,14.23,23.57,1.46,0.97,79.67,0.8660254037844387,-0.4999999999999998,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2023-05-01,14.1,23.32,1.44,0.56,79.04,0.49999999999999994,-0.8660254037844387,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2023-06-01,13.57,23.97,1.58,0.0,75.82,1.2246467991473532e-16,-1.0,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2023-07-01,14.6,24.19,1.71,0.0,72.66,-0.4999999999999997,-0.8660254037844388,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2023-08-01,14.79,26.55,1.66,0.08,70.58,-0.8660254037844385,-0.5000000000000004,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2023-09-01,15.02,26.71,1.67,0.5,71.73,-1.0,-1.8369701987210297e-16,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2023-10-01,16.0,25.73,1.84,0.62,73.27,-0.8660254037844386,0.5000000000000001,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2023-11-01,15.72,24.74,1.96,1.74,76.26,-0.5000000000000004,0.8660254037844384,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2023-12-01,15.04,23.01,1.58,3.79,82.84,-2.4492935982947064e-16,1.0,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2024-01-01,15.13,22.65,1.6,2.15,82.85,0.49999999999999994,0.8660254037844387,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2024-02-01,14.83,23.16,1.61,3.5,82.61,0.8660254037844386,0.5000000000000001,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2024-03-01,14.97,22.19,1.47,3.13,84.21,1.0,6.123233995736766e-17,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2024-04-01,14.96,22.74,1.35,0.83,82.91,0.8660254037844387,-0.4999999999999998,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2024-05-01,15.2,23.9,1.47,0.37,77.49,0.49999999999999994,-0.8660254037844387,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2024-06-01,14.45,23.65,1.52,0.8,76.04,1.2246467991473532e-16,-1.0,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2024-07-01,13.5,22.73,1.6,0.06,69.7,-0.4999999999999997,-0.8660254037844388,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2024-08-01,14.22,24.71,1.63,0.01,67.63,-0.8660254037844385,-0.5000000000000004,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2024-09-01,15.41,25.54,1.68,0.49,68.66,-1.0,-1.8369701987210297e-16,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2024-10-01,15.75,27.37,1.85,0.71,72.3,-0.8660254037844386,0.5000000000000001,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2024-11-01,14.51,25.07,1.54,7.11,80.36,-0.5000000000000004,0.8660254037844384,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2024-12-01,14.15,21.01,1.52,2.46,86.42,-2.4492935982947064e-16,1.0,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2025-01-01,13.77,20.31,1.66,3.67,86.42,0.49999999999999994,0.8660254037844387,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2025-02-01,13.77,21.21,1.46,5.67,86.03,0.8660254037844386,0.5000000000000001,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2025-03-01,13.41,19.89,1.35,5.08,88.94,1.0,6.123233995736766e-17,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2025-04-01,13.63,19.48,1.39,1.37,88.2,0.8660254037844387,-0.4999999999999998,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2025-05-01,13.35,20.08,1.34,0.43,85.26,0.49999999999999994,-0.8660254037844387,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2025-06-01,12.28,19.1,1.3,4.84,86.04,1.2246467991473532e-16,-1.0,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2025-07-01,12.01,21.48,1.42,0.06,79.18,-0.4999999999999997,-0.8660254037844388,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2025-08-01,13.4,22.44,1.55,0.17,74.88,-0.8660254037844385,-0.5000000000000004,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2025-09-01,14.37,24.05,1.78,0.26,74.53,-1.0,-1.8369701987210297e-16,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2025-10-01,14.57,24.86,1.78,1.82,76.59,-0.8660254037844386,0.5000000000000001,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2025-11-01,14.8,23.38,1.67,1.11,77.11,-0.5000000000000004,0.8660254037844384,-12.8627777777778,-72.6933333333333
CUSCO,LA CONVENCION,2025-12-01,14.52,24.05,1.78,2.51,80.8,-2.4492935982947064e-16,1.0,-12.8627777777778,-72.6933333333333
HUANCAVELICA,ACOBAMBA,2016-01-01,10.83,19.77,2.03,1.51,75.44,0.49999999999999994,0.8660254037844387,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2016-02-01,10.17,17.47,1.93,5.4,84.69,0.8660254037844386,0.5000000000000001,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2016-03-01,10.44,19.17,1.88,0.78,83.17,1.0,6.123233995736766e-17,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2016-04-01,10.07,19.38,1.96,1.05,79.7,0.8660254037844387,-0.4999999999999998,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2016-05-01,9.72,19.36,1.83,0.23,76.61,0.49999999999999994,-0.8660254037844387,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2016-06-01,8.21,17.33,2.04,0.05,75.35,1.2246467991473532e-16,-1.0,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2016-07-01,7.96,18.58,2.07,0.22,72.69,-0.4999999999999997,-0.8660254037844388,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2016-08-01,8.7,18.28,2.25,0.36,72.37,-0.8660254037844385,-0.5000000000000004,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2016-09-01,9.66,20.7,2.45,0.77,71.57,-1.0,-1.8369701987210297e-16,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2016-10-01,9.55,19.72,2.35,1.06,70.48,-0.8660254037844386,0.5000000000000001,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2016-11-01,10.16,22.86,2.14,0.84,67.06,-0.5000000000000004,0.8660254037844384,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2016-12-01,10.13,20.26,2.15,1.82,75.12,-2.4492935982947064e-16,1.0,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2017-01-01,9.79,19.2,2.3,3.7,80.23,0.49999999999999994,0.8660254037844387,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2017-02-01,9.62,17.83,1.94,5.11,83.07,0.8660254037844386,0.5000000000000001,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2017-03-01,9.24,15.72,2.0,3.51,86.11,1.0,6.123233995736766e-17,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2017-04-01,8.86,16.99,1.78,1.56,85.14,0.8660254037844387,-0.4999999999999998,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2017-05-01,8.73,16.85,1.73,2.9,83.67,0.49999999999999994,-0.8660254037844387,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2017-06-01,8.33,17.4,1.74,0.0,81.84,1.2246467991473532e-16,-1.0,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2017-07-01,7.44,16.88,1.93,0.51,77.31,-0.4999999999999997,-0.8660254037844388,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2017-08-01,8.73,20.09,2.11,0.0,72.82,-0.8660254037844385,-0.5000000000000004,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2017-09-01,9.67,19.42,2.54,0.4,74.27,-1.0,-1.8369701987210297e-16,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2017-10-01,10.31,21.58,2.34,1.2,71.5,-0.8660254037844386,0.5000000000000001,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2017-11-01,10.74,19.89,2.18,0.49,73.42,-0.5000000000000004,0.8660254037844384,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2017-12-01,10.23,21.99,2.17,2.1,73.41,-2.4492935982947064e-16,1.0,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2018-01-01,9.26,18.03,2.05,3.43,79.95,0.49999999999999994,0.8660254037844387,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2018-02-01,9.25,18.41,1.84,3.37,82.62,0.8660254037844386,0.5000000000000001,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2018-03-01,9.42,17.14,2.03,2.55,84.68,1.0,6.123233995736766e-17,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2018-04-01,8.96,16.77,1.84,0.95,82.18,0.8660254037844387,-0.4999999999999998,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2018-05-01,9.36,17.79,1.83,0.28,78.95,0.49999999999999994,-0.8660254037844387,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2018-06-01,7.51,16.92,2.11,0.26,77.89,1.2246467991473532e-16,-1.0,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2018-07-01,7.52,18.47,2.29,0.62,75.65,-0.4999999999999997,-0.8660254037844388,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2018-08-01,7.71,16.64,2.13,1.69,77.42,-0.8660254037844385,-0.5000000000000004,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2018-09-01,9.09,19.24,2.16,0.38,71.71,-1.0,-1.8369701987210297e-16,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2018-10-01,10.22,19.73,2.5,1.11,75.1,-0.8660254037844386,0.5000000000000001,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2018-11-01,10.82,20.24,1.95,0.67,72.96,-0.5000000000000004,0.8660254037844384,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2018-12-01,10.14,21.24,2.24,1.57,72.5,-2.4492935982947064e-16,1.0,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2019-01-01,10.23,19.53,2.45,2.88,79.79,0.49999999999999994,0.8660254037844387,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2019-02-01,9.19,17.51,1.94,4.01,83.26,0.8660254037844386,0.5000000000000001,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2019-03-01,9.57,16.45,1.95,3.02,86.05,1.0,6.123233995736766e-17,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2019-04-01,9.8,19.05,1.93,0.74,81.84,0.8660254037844387,-0.4999999999999998,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2019-05-01,9.26,18.68,1.83,0.25,78.64,0.49999999999999994,-0.8660254037844387,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2019-06-01,8.42,19.11,1.94,0.2,76.18,1.2246467991473532e-16,-1.0,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2019-07-01,8.25,20.86,2.1,0.37,74.71,-0.4999999999999997,-0.8660254037844388,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2019-08-01,8.62,19.11,2.34,0.02,68.89,-0.8660254037844385,-0.5000000000000004,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2019-09-01,9.87,20.68,2.82,0.66,74.13,-1.0,-1.8369701987210297e-16,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2019-10-01,9.97,19.98,2.59,0.58,71.23,-0.8660254037844386,0.5000000000000001,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2019-11-01,10.3,20.26,2.17,2.04,75.1,-0.5000000000000004,0.8660254037844384,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2019-12-01,10.4,17.97,2.21,4.55,81.55,-2.4492935982947064e-16,1.0,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2020-01-01,10.0,18.85,2.11,1.63,80.11,0.49999999999999994,0.8660254037844387,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2020-02-01,10.4,19.08,2.06,2.2,82.28,0.8660254037844386,0.5000000000000001,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2020-03-01,10.27,18.49,1.96,2.52,81.06,1.0,6.123233995736766e-17,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2020-04-01,9.84,18.64,1.87,0.45,79.67,0.8660254037844387,-0.4999999999999998,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2020-05-01,8.77,19.05,1.74,0.39,72.77,0.49999999999999994,-0.8660254037844387,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2020-06-01,9.36,18.66,1.77,0.25,76.39,1.2246467991473532e-16,-1.0,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2020-07-01,8.6,18.49,1.83,0.09,73.26,-0.4999999999999997,-0.8660254037844388,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2020-08-01,9.23,20.22,2.3,0.06,69.41,-0.8660254037844385,-0.5000000000000004,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2020-09-01,9.66,19.26,2.47,0.32,73.4,-1.0,-1.8369701987210297e-16,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2020-10-01,10.32,22.71,2.5,1.15,71.55,-0.8660254037844386,0.5000000000000001,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2020-11-01,10.32,19.56,2.21,1.67,73.46,-0.5000000000000004,0.8660254037844384,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2020-12-01,9.51,17.67,1.83,5.36,82.38,-2.4492935982947064e-16,1.0,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2021-01-01,9.04,15.76,2.01,3.73,86.96,0.49999999999999994,0.8660254037844387,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2021-02-01,9.19,17.15,1.73,2.57,82.13,0.8660254037844386,0.5000000000000001,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2021-03-01,8.96,15.4,1.89,3.99,86.82,1.0,6.123233995736766e-17,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2021-04-01,8.85,16.24,1.57,3.38,86.38,0.8660254037844387,-0.4999999999999998,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2021-05-01,8.35,16.81,1.64,0.39,83.76,0.49999999999999994,-0.8660254037844387,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2021-06-01,8.25,16.7,1.56,0.14,81.79,1.2246467991473532e-16,-1.0,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2021-07-01,7.74,16.79,1.93,0.0,74.66,-0.4999999999999997,-0.8660254037844388,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2021-08-01,8.69,20.27,2.01,0.08,73.72,-0.8660254037844385,-0.5000000000000004,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2021-09-01,9.77,19.48,2.38,0.51,74.53,-1.0,-1.8369701987210297e-16,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2021-10-01,10.77,22.8,2.15,0.9,73.82,-0.8660254037844386,0.5000000000000001,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2021-11-01,10.18,20.26,2.09,2.23,74.63,-0.5000000000000004,0.8660254037844384,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2021-12-01,10.11,19.53,1.81,1.93,77.78,-2.4492935982947064e-16,1.0,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2022-01-01,9.67,20.57,2.07,4.47,79.59,0.49999999999999994,0.8660254037844387,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2022-02-01,8.76,16.54,2.05,4.91,86.48,0.8660254037844386,0.5000000000000001,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2022-03-01,8.82,16.29,1.73,3.85,87.5,1.0,6.123233995736766e-17,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2022-04-01,9.1,16.52,1.56,1.36,86.26,0.8660254037844387,-0.4999999999999998,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2022-05-01,8.22,17.75,1.45,0.29,81.57,0.49999999999999994,-0.8660254037844387,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2022-06-01,7.67,17.27,1.69,0.23,76.68,1.2246467991473532e-16,-1.0,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2022-07-01,8.58,18.87,1.85,0.05,73.94,-0.4999999999999997,-0.8660254037844388,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2022-08-01,8.93,21.02,2.04,0.07,70.43,-0.8660254037844385,-0.5000000000000004,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2022-09-01,9.88,21.39,2.07,0.05,70.7,-1.0,-1.8369701987210297e-16,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2022-10-01,10.9,22.96,1.97,0.07,64.03,-0.8660254037844386,0.5000000000000001,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2022-11-01,10.98,23.38,2.32,0.15,64.41,-0.5000000000000004,0.8660254037844384,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2022-12-01,10.36,23.25,2.19,2.11,69.82,-2.4492935982947064e-16,1.0,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2023-01-01,10.04,18.31,2.29,3.09,78.69,0.49999999999999994,0.8660254037844387,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2023-02-01,9.13,15.95,2.04,5.43,85.93,0.8660254037844386,0.5000000000000001,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2023-03-01,9.25,17.93,1.96,1.51,85.6,1.0,6.123233995736766e-17,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2023-04-01,9.57,17.3,1.77,0.73,83.78,0.8660254037844387,-0.4999999999999998,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2023-05-01,8.9,18.08,1.57,0.83,80.18,0.49999999999999994,-0.8660254037844387,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2023-06-01,8.71,17.75,1.75,0.0,75.38,1.2246467991473532e-16,-1.0,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2023-07-01,9.45,20.27,1.98,0.0,74.52,-0.4999999999999997,-0.8660254037844388,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2023-08-01,9.93,21.13,2.07,0.1,73.69,-0.8660254037844385,-0.5000000000000004,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2023-09-01,10.34,20.17,2.37,0.7,72.52,-1.0,-1.8369701987210297e-16,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2023-10-01,11.62,22.96,2.76,0.79,74.52,-0.8660254037844386,0.5000000000000001,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2023-11-01,11.41,21.34,2.46,1.28,75.13,-0.5000000000000004,0.8660254037844384,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2023-12-01,11.39,20.54,2.49,2.82,79.29,-2.4492935982947064e-16,1.0,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2024-01-01,11.12,19.14,2.33,2.53,81.82,0.49999999999999994,0.8660254037844387,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2024-02-01,10.63,21.16,2.18,4.74,80.51,0.8660254037844386,0.5000000000000001,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2024-03-01,10.39,16.99,1.99,4.3,85.77,1.0,6.123233995736766e-17,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2024-04-01,10.27,18.54,1.67,1.17,85.48,0.8660254037844387,-0.4999999999999998,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2024-05-01,9.99,18.28,1.56,1.09,83.22,0.49999999999999994,-0.8660254037844387,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2024-06-01,8.9,18.5,1.66,0.82,77.43,1.2246467991473532e-16,-1.0,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2024-07-01,8.69,18.43,1.97,0.16,74.63,-0.4999999999999997,-0.8660254037844388,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2024-08-01,9.4,20.24,2.19,0.03,72.03,-0.8660254037844385,-0.5000000000000004,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2024-09-01,9.95,19.4,2.24,0.85,75.31,-1.0,-1.8369701987210297e-16,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2024-10-01,10.56,20.84,2.27,0.86,74.25,-0.8660254037844386,0.5000000000000001,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2024-11-01,10.2,21.9,2.16,3.01,79.08,-0.5000000000000004,0.8660254037844384,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2024-12-01,10.5,19.72,2.24,2.5,80.92,-2.4492935982947064e-16,1.0,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2025-01-01,9.83,17.94,2.2,3.32,83.1,0.49999999999999994,0.8660254037844387,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2025-02-01,9.34,18.07,2.06,11.5,86.61,0.8660254037844386,0.5000000000000001,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2025-03-01,9.15,14.79,1.78,4.79,91.2,1.0,6.123233995736766e-17,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2025-04-01,9.0,15.56,1.64,2.09,89.52,0.8660254037844387,-0.4999999999999998,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2025-05-01,8.45,15.99,1.65,0.53,87.14,0.49999999999999994,-0.8660254037844387,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2025-06-01,7.87,15.78,1.51,5.27,87.68,1.2246467991473532e-16,-1.0,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2025-07-01,6.38,14.48,1.68,0.23,80.6,-0.4999999999999997,-0.8660254037844388,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2025-08-01,7.84,16.94,1.81,0.36,82.06,-0.8660254037844385,-0.5000000000000004,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2025-09-01,9.2,17.93,2.36,0.94,79.94,-1.0,-1.8369701987210297e-16,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2025-10-01,9.78,17.72,2.33,2.12,78.94,-0.8660254037844386,0.5000000000000001,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2025-11-01,10.21,20.2,2.08,0.32,75.04,-0.5000000000000004,0.8660254037844384,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ACOBAMBA,2025-12-01,10.86,21.12,1.98,0.49,68.82,-2.4492935982947064e-16,1.0,-12.8430555555556,-74.5691666666667
HUANCAVELICA,ANGARAES,2016-01-01,7.1,17.74,2.02,0.79,68.71,0.49999999999999994,0.8660254037844387,-12.9827777777778,-74.7183333333333
HUANCAVELICA,ANGARAES,2016-02-01,6.66,15.89,2.5,2.9,78.61,0.8660254037844386,0.5000000000000001,-12.9827777777778,-74.7183333333333
HUANCAVELICA,ANGARAES,2016-03-01,7.16,18.26,2.58,0.43,76.21,1.0,6.123233995736766e-17,-12.9827777777778,-74.7183333333333
HUANCAVELICA,ANGARAES,2016-04-01,6.66,17.18,2.35,0.52,73.83,0.8660254037844387,-0.4999999999999998,-12.9827777777778,-74.7183333333333
HUANCAVELICA,ANGARAES,2016-05-01,6.1,16.79,1.82,0.15,70.1,0.49999999999999994,-0.8660254037844387,-12.9827777777778,-74.7183333333333
HUANCAVELICA,ANGARAES,2016-06-01,4.32,14.88,2.47,0.02,70.99,1.2246467991473532e-16,-1.0,-12.9827777777778,-74.7183333333333
HUANCAVELICA,ANGARAES,2016-07-01,3.9,16.28,2.9,0.11,70.4,-0.4999999999999997,-0.8660254037844388,-12.9827777777778,-74.7183333333333
HUANCAVELICA,ANGARAES,2016-08-01,4.87,16.44,2.76,0.16,70.69,-0.8660254037844385,-0.5000000000000004,-12.9827777777778,-74.7183333333333
